,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
95,"Spacious Apt, Excellent Location in Ashrafieh",https://www.airbnb.com/rooms/30245210,1980,monthly,2212,Entire apartment,1,,33.88738,35.51152,0.88,0.94,entire_home,5
96,★ Rooftop Yasmina in Gemmayze,https://www.airbnb.com/rooms/37328751,1988,monthly,2227,Entire apartment,1,,33.895,35.514,0.7,0.85,entire_home,4
97,Rooftop Beirut,https://www.airbnb.com/rooms/21874217,1984,monthly,2227,Entire apartment,1,,33.8977,35.5756,0.8,0.9,entire_home,2
98,Comics Corner | Mar Mikhael,https://www.airbnb.com/rooms/34661264,1986,monthly,2230,Entire apartment,1,,33.89794,35.52312,0.0,0.0,entire_home,5
99,"Cozy Apartment with Parking, Gym & Pool",https://www.airbnb.com/rooms/16036449,1998,monthly,2232,Entire apartment,6,,33.837,35.557,0.74,0.0,entire_home,5
100,App. 90 m2 face Ambassade américaine - Oukar,https://www.airbnb.com/rooms/24167418,1987,monthly,2237,Entire apartment,3,,33.93497,35.59851,0.0,0.0,entire_home,3
101,Couples dream in Beirut,https://www.airbnb.com/rooms/28621011,1980,monthly,2240,Entire apartment,2,,33.88559,35.51775,0.75,0.88,entire_home,2
102,"1 BDRM apartment + patio - Tabaris, Beirut",https://www.airbnb.com/rooms/33414353,1913,monthly,2249,Entire apartment,14,,33.89129,35.51186,0.85,0.9,entire_home,2
0,Luxury Spacious Apartment on Kaslik Highway,https://www.airbnb.com/rooms/24495768,2003,monthly,2249,Entire apartment,5,,33.97655,35.61624,0.75,0.85,entire_home,5
1,Artistic 2 Bedroom Apt-in the Heart of Mar Mikhael,https://www.airbnb.com/rooms/42151701,2009,monthly,2248,Entire apartment,1,,33.89698,35.52521,0.93,1.0,entire_home,4
2,White Diamond 1 bedroom apt        102,https://www.airbnb.com/rooms/25177022,2010,monthly,2223,Entire serviced apartment,1,,33.9,35.49,0.0,0.0,entire_home,2
3,A break to remember in Lebanon,https://www.airbnb.com/rooms/28852010,2015,monthly,2229,Entire apartment,1,,33.87,35.608,0.79,1.0,entire_home,6
4,Furnished Duplex 3B/R (near Le Royal Dbayeh),https://www.airbnb.com/rooms/38890672,2016,monthly,2230,Entire apartment,3,,33.94434,35.59926,0.56,0.8,entire_home,6
5,Mar Mikhael Main Street apartment,https://www.airbnb.com/rooms/2352721,2016,monthly,2263,Entire apartment,6,,33.89426,35.53242,0.56,0.83,entire_home,10
6,Well maintained apartment in beit meri,https://www.airbnb.com/rooms/20991855,2025,monthly,2240,Entire apartment,7,,33.87095,35.60842,0.9,0.0,entire_home,4
7,Master Apartment in Metn,https://www.airbnb.com/rooms/25087520,2025,monthly,2240,Entire apartment,7,,33.8636,35.5966,0.9,1.0,entire_home,6
8,Modern house with a fascinating view near Beirut,https://www.airbnb.com/rooms/25029834,2025,monthly,2240,Entire house,3,,33.82013,35.57971,0.9,0.95,entire_home,4
9,Ground floor 2 bedroom furnished mar mikhael,https://www.airbnb.com/rooms/37422731,2025,monthly,2240,Entire apartment,5,,33.89898,35.52725,0.75,1.0,entire_home,5
10,Minimalist Waterfront Apartment,https://www.airbnb.com/rooms/35762846,2025,monthly,2268,Entire apartment,2,,33.9321,35.58714,0.9,0.9,entire_home,4
11,Very comfortable & colorful apartment in Beirut,https://www.airbnb.com/rooms/37953002,2025,monthly,2273,Entire apartment,2,,33.88427,35.52197,0.9,0.95,entire_home,2
12,Modern apartment at Zalqa / sea view,https://www.airbnb.com/rooms/36074253,2029,monthly,2300,Entire apartment,2,,33.89325,35.57638,0.98,0.99,entire_home,5
13,Home away from home in Siwar Center,https://www.airbnb.com/rooms/17323987,2032,monthly,2248,Entire apartment,2,,33.95926,35.59906,0.55,0.85,entire_home,5
14,3 Bedroom Apt with parking in Awkar,https://www.airbnb.com/rooms/14937081,2040,monthly,2257,Entire apartment,7,,33.9348,35.59532,0.85,0.9,entire_home,6
15,"High End apartment for rent in Mar Roukoz, Beirut",https://www.airbnb.com/rooms/36503180,2040,monthly,2257,Entire apartment,1,,33.85862,35.55478,0.0,0.0,entire_home,6
16,220 square meter  apart .Your comfort is a must!,https://www.airbnb.com/rooms/14224586,2040,monthly,2257,Entire apartment,5,,33.87791,35.54067,0.34,0.0,entire_home,8
17,Apartment on Armenia street 3rd floor.,https://www.airbnb.com/rooms/20274384,2040,monthly,2290,Entire apartment,6,,33.89522,35.53365,0.8,0.96,entire_home,6
18,Charming Ashrafiyeh Apartment,https://www.airbnb.com/rooms/22725535,2040,monthly,2312,Entire apartment,2,,33.88545,35.51965,0.8,0.9,entire_home,4
19,Modern and charming 3 bedrooms fully equipped,https://www.airbnb.com/rooms/37048436,2040,monthly,2312,Entire apartment,2,,33.86982,35.51768,0.8,0.9,entire_home,6
20,Great apartment with sea view,https://www.airbnb.com/rooms/17613715,2040,monthly,2312,Entire apartment,4,,33.86605,35.48799,0.8,0.0,entire_home,6
21,"Beirut, Verdun Family Cozy home",https://www.airbnb.com/rooms/28224811,2043,monthly,2309,Entire apartment,2,,33.88733,35.48865,0.95,0.98,entire_home,6
22,Sassine Loft -  Rooftop Terrace,https://www.airbnb.com/rooms/16226837,2045,monthly,2085,Entire loft,1,,33.886,35.517,0.0,0.0,entire_home,4
23,Clemenceau 1BD Apt (9th Floor),https://www.airbnb.com/rooms/31431305,2048,monthly,2083,Entire apartment,1,,33.89444,35.49386,0.0,0.0,entire_home,2
24,#8 Modern Apartment next to Hotel Dieu,https://www.airbnb.com/rooms/37739791,2049,monthly,2316,Entire apartment,2,,33.88588,35.52218,0.85,1.0,entire_home,6
25,Beit Antoun - Traditional Lebanese House,https://www.airbnb.com/rooms/17895356,2058,monthly,2277,Entire house,2,,33.9528,35.63844,0.7,0.9,entire_home,4
26,"100 m2 sea view holiday home in Mar Mikael, beirut",https://www.airbnb.com/rooms/36418020,2058,monthly,2288,Entire apartment,2,,33.89759,35.53041,0.98,0.99,entire_home,6
27,"Broummana, Near Mounir Restaurant, Grand hills.",https://www.airbnb.com/rooms/15937109,2062,monthly,2281,Entire apartment,6,,33.872,35.612,0.79,0.89,entire_home,6
28,Chalet in Samaya beach resort,https://www.airbnb.com/rooms/25314941,2070,monthly,2306,Entire loft,6,,33.97813,35.61099,1.0,1.0,entire_home,5
29,Cosy Apartment in Achrafieh,https://www.airbnb.com/rooms/13390621,2070,monthly,2345,Entire apartment,1,,33.89055,35.5257,1.0,1.0,entire_home,4
30,Bright apartment in Hamra,https://www.airbnb.com/rooms/26731235,2070,monthly,2356,Entire apartment,2,,33.89661,35.47933,0.69,0.9,entire_home,5
31,Affordable Flat in the heart of Badaro,https://www.airbnb.com/rooms/25024950,2074,monthly,2344,Entire apartment,2,,33.87413,35.51948,0.85,0.9,entire_home,4
32,Cozy Modern Apartment In Hip Area,https://www.airbnb.com/rooms/6989251,2077,monthly,2375,Entire apartment,2,,33.89718,35.5256,0.67,0.83,entire_home,5
33,Bright Penthouse Flat in Beirut,https://www.airbnb.com/rooms/6856027,2088,monthly,2387,Entire apartment,5,,33.88265,35.52459,0.6,0.85,entire_home,4
34,Achrafieh Sassine 2BD Apartment,https://www.airbnb.com/rooms/34297146,2093,monthly,2138,Entire apartment,2,,33.88701,35.51851,0.0,0.0,entire_home,4
35,JD 233 - 9th floor,https://www.airbnb.com/rooms/30301869,2100,monthly,2323,Entire apartment,7,,33.897,35.481,0.0,0.0,entire_home,4
36,Hamra Appartement,https://www.airbnb.com/rooms/22015636,2100,monthly,2323,Entire apartment,30,,33.89259,35.48441,0.0,0.0,entire_home,4
37,3 bedrooms executive family house near DT & Hamra,https://www.airbnb.com/rooms/42423407,2100,monthly,2323,Entire house,6,,33.89379,35.49559,0.0,0.0,entire_home,6
38,"cozy, uniquely furnished modern apartment",https://www.airbnb.com/rooms/41211931,2100,monthly,2323,Entire apartment,1,,33.88796,35.52008,0.7,0.85,entire_home,2
39,the flat in down town close to AUB university,https://www.airbnb.com/rooms/36047407,2100,monthly,2323,Entire apartment,6,,33.90046,35.48948,0.7,0.0,entire_home,3
40,Beautiful apartment in Sin el Fil,https://www.airbnb.com/rooms/36266672,2100,monthly,2323,Entire apartment,3,,33.87553,35.54337,0.7,0.9,entire_home,6
41,2bed rooms furnished apartment near LAU/AUB/Hamra,https://www.airbnb.com/rooms/36972059,2100,monthly,2323,Entire apartment,4,,33.88973,35.49432,0.7,0.85,entire_home,4
42,"Britannia Suites, Luxurious Furnished Appartments",https://www.airbnb.com/rooms/40687803,2100,monthly,2323,Entire serviced apartment,1,,33.88832,35.47439,0.0,0.0,entire_home,2
43,"Studio in a calm area, 20 mins away from Downtown",https://www.airbnb.com/rooms/35990830,2100,monthly,2334,Entire apartment,2,,33.86858,35.6057,0.0,0.0,entire_home,4
44,Brand-new Fully-equipped Apartment With a View,https://www.airbnb.com/rooms/28437535,2100,monthly,2378,Entire condominium,2,,33.87258,35.57548,1.0,1.0,entire_home,4
45,Gateway to Sursock: Modern Flat,https://www.airbnb.com/rooms/21981908,2109,monthly,2366,Entire apartment,7,,33.89276,35.51737,0.71,0.88,entire_home,4
46,Fully furnished 3 bedroom Penthouse in Beirut,https://www.airbnb.com/rooms/18297525,2115,monthly,2450,Entire apartment,2,,33.90664,35.58845,0.47,0.72,entire_home,7
47,In the heart of Beirut a 3 bedroom,https://www.airbnb.com/rooms/11789123,2117,monthly,2397,Entire apartment,1,,33.89524,35.47446,0.67,0.95,entire_home,6
48,Clemenceau 1BD Apt (8th Floor),https://www.airbnb.com/rooms/37817839,2125,monthly,2160,Entire apartment,1,,33.89405,35.49218,0.0,0.0,entire_home,2
49,A cushy 2 bedrooms flat in Siwar Center,https://www.airbnb.com/rooms/18661792,2129,monthly,2355,Entire apartment,2,,33.95923,35.5971,0.5,0.85,entire_home,4
50,Nice flat in Geitawi- Ashrafieh-Beirut-Lebanon,https://www.airbnb.com/rooms/14422361,2133,monthly,2359,Entire apartment,3,,33.89472,35.5286,0.0,0.9,entire_home,2
51,Art in My city | Fantastic Flat | Mar Mikhael,https://www.airbnb.com/rooms/31775104,2134,monthly,2394,Entire apartment,1,,33.8991,35.52529,0.95,0.98,entire_home,4
52,"Comfy, Cozy & Super Clean Flat | Mar Mikhael",https://www.airbnb.com/rooms/31067533,2134,monthly,2394,Entire apartment,2,,33.898,35.525,0.95,0.98,entire_home,4
53,3 Bedroom  Apartment in Hamra,https://www.airbnb.com/rooms/28041253,2138,monthly,2393,Entire apartment,3,,33.896,35.48,0.72,0.79,entire_home,5
54,Mar Mikhael 2BD Rooftop & Terrace,https://www.airbnb.com/rooms/39932877,2139,monthly,2184,Entire apartment,1,,33.89665,35.53108,0.0,0.0,entire_home,4
55,Live Love Luxury Living,https://www.airbnb.com/rooms/39631983,2142,monthly,2392,Entire apartment,7,,33.88543,35.48269,0.85,0.0,entire_home,8
56,Heart of Beirut - Apartment,https://www.airbnb.com/rooms/30027122,2142,monthly,2397,Entire apartment,1,,33.882,35.524,0.8,1.0,entire_home,6
57,Superior Suite,https://www.airbnb.com/rooms/36866943,2145,monthly,2373,Entire apartment,1,,33.8892,35.50788,0.65,0.95,entire_home,2
58,Comfortable apartment in central Beirut area,https://www.airbnb.com/rooms/34115134,2145,monthly,2373,Entire apartment,3,,33.89406,35.49219,0.55,0.85,entire_home,4
59,More Than a Skylight 1BR Apartment,https://www.airbnb.com/rooms/30438289,2145,monthly,2417,Entire apartment,2,,33.89625,35.52398,0.75,0.95,entire_home,2
60,Gemmayzeh 1BD Apartment,https://www.airbnb.com/rooms/25091538,2148,monthly,2188,Entire apartment,1,,33.894,35.511,0.0,0.0,entire_home,2
61,Design,https://www.airbnb.com/rooms/39925721,2150,monthly,2378,Entire apartment,1,,33.88668,35.47234,0.7165,0.82418,entire_home,5
62,The Hamra Loft,https://www.airbnb.com/rooms/9753761,2152,monthly,2408,Entire apartment,1,,33.89522,35.48166,0.85,0.93,entire_home,2
63,Duplex Loft with big Terrace in Central Beirut,https://www.airbnb.com/rooms/41835003,2157,monthly,2427,Entire loft,3,,33.88584,35.53124,0.9,1.0,entire_home,4
64,Downtown /Gemmayze 65sqm apartment,https://www.airbnb.com/rooms/10897745,2160,monthly,2389,Entire apartment,15,,33.89546,35.51251,0.8,0.0,entire_home,2
65,"Badaro charming, super comfortable, Beirut",https://www.airbnb.com/rooms/15071271,2160,monthly,2389,Entire apartment,3,,33.872,35.515,0.8,0.9,entire_home,2
66,Superior Two Bedroom Apartment - 83,https://www.airbnb.com/rooms/34767593,2160,monthly,2389,Entire apartment,1,,33.895,35.495,0.6,0.85,entire_home,2
67,Studio Zen Achrafieh,https://www.airbnb.com/rooms/32903854,2160,monthly,2389,Entire apartment,1,,33.89106,35.51285,0.0,0.0,entire_home,2
68,Lebanese House (2 guests) | Mar Mikhael Achrafieh,https://www.airbnb.com/rooms/32572414,2160,monthly,2389,Entire apartment,1,,33.89606,35.53157,0.9,0.95,entire_home,2
69,A Great Stay |Mar Mikhael with an amazing terrace,https://www.airbnb.com/rooms/11608358,2160,monthly,2417,Entire apartment,1,,33.899,35.525,0.95,0.97,entire_home,5
70,MC's Charming Apartment in the Heart of Achrafieh,https://www.airbnb.com/rooms/23831864,2160,monthly,2417,Entire apartment,2,,33.884,35.519,0.9,0.93,entire_home,7
71,TRES BEAU 2 PIECES EN FRONT DE MER Waterfront City,https://www.airbnb.com/rooms/35867250,2160,monthly,2418,Entire condominium,7,,33.93324,35.58788,0.9,1.0,entire_home,4
72,,https://www.airbnb.com/rooms/4787340,2160,monthly,2423,Entire apartment,3,,33.887,35.521,0.8,0.8,entire_home,4
73,Comfortable apartment in Badaro,https://www.airbnb.com/rooms/34560875,2160,monthly,2434,Entire apartment,2,,33.87514,35.51728,0.8,0.9,entire_home,4
74,Luxury Apartment in Beirut in Zalka main Road.,https://www.airbnb.com/rooms/24543405,2160,monthly,2445,Entire apartment,10,,33.90048,35.57398,0.9,1.0,entire_home,6
75,Ras Beirut Lighthouse Sea Side View Apartment,https://www.airbnb.com/rooms/8560298,2160,monthly,2500,Entire apartment,1,,33.89738,35.47319,0.9,1.0,entire_home,6
76,Marina,https://www.airbnb.com/rooms/36988232,2168,monthly,2398,Entire condominium,30,,33.93373,35.58654,0.85,1.0,entire_home,2
77,Southern Zic - Mar Mikhael,https://www.airbnb.com/rooms/34997440,2168,monthly,2431,Entire apartment,2,,33.89493,35.52863,0.85,0.9,entire_home,2
78,Clean New Apartment in Mar Mickael,https://www.airbnb.com/rooms/30388266,2168,monthly,2431,Entire apartment,2,,33.89559,35.53305,0.85,0.95,entire_home,5
79,#4 Modern Apartment next to Hotel Dieu,https://www.airbnb.com/rooms/32012482,2168,monthly,2442,Entire apartment,2,,33.88056,35.51572,0.8,0.9,entire_home,6
80,A garden home with city views,https://www.airbnb.com/rooms/39711183,2168,monthly,2448,Entire apartment,2,,33.8948,35.53275,0.85,0.95,entire_home,2
81,Adonis-Zouk Modern Apt Panoramic View,https://www.airbnb.com/rooms/6264006,2183,monthly,2448,Entire apartment,3,,33.95958,35.61756,0.75,0.9,entire_home,5
82,Fully furnished apartment,https://www.airbnb.com/rooms/18074209,2190,monthly,2450,Entire apartment,1,,33.89635,35.52405,1.0,1.0,entire_home,4
83,"1 BD with Garden in Waterfront City, Dbayeh",https://www.airbnb.com/rooms/35335996,2190,monthly,2455,Entire apartment,1,,33.93477,35.58893,1.0,0.9,entire_home,2
84,"Modern, cozy and bright.",https://www.airbnb.com/rooms/33133383,2194,monthly,2442,Entire apartment,1,,33.92391,35.62671,0.53,0.92,entire_home,6
85,Perfect 2 bedrooms hotel apartment in CITY CENTRE,https://www.airbnb.com/rooms/30152105,2200,monthly,2600,Entire apartment,3,,33.8955,35.49624,0.8,0.95,entire_home,4
0,A family home,https://www.airbnb.com/rooms/14358089,1963,monthly,2221,Entire apartment,2,,33.89226,35.49788,0.8,0.9,entire_home,6
1,Great 3 bedroom in heart of Beirut,https://www.airbnb.com/rooms/11876535,2240,monthly,2533,Entire apartment,1,,33.89597,35.47499,0.7,0.95,entire_home,6
2,,https://www.airbnb.com/rooms/37898491,2241,monthly,2479,Entire apartment,4,,33.82879,35.56905,0.83,0.95,entire_home,4
3,Sursock 1BD Apartment,https://www.airbnb.com/rooms/34455874,2246,monthly,2286,Entire apartment,1,,33.893,35.515,0.0,0.0,entire_home,3
4,Stylish & Comfortable One Bedroom Apartment,https://www.airbnb.com/rooms/34119208,2249,monthly,2515,Entire apartment,3,,33.92892,35.58599,0.83,0.9,entire_home,3
5,ZEN Rue Saint Antoine,https://www.airbnb.com/rooms/21537757,2250,monthly,2533,Entire apartment,2,,33.89509,35.51238,0.75,0.9,entire_home,6
6,Modern apartment in the heart of Achrafieh,https://www.airbnb.com/rooms/21671556,2250,monthly,2522,Entire apartment,3,,33.89245,35.527,0.6,0.9,entire_home,5
7,Apartment in Mzar Faraya resort winter and summer,https://www.airbnb.com/rooms/42506752,2250,monthly,2489,Entire apartment,3,,33.87962,35.49421,0.0,0.0,entire_home,3
8,Duplex with outside Zaccouzi,https://www.airbnb.com/rooms/41123528,2250,monthly,2489,Entire apartment,1,,33.91545,35.60816,0.5,0.9,entire_home,4
9,Furnished 1 bedroom apartment for rent in Antelias,https://www.airbnb.com/rooms/32324142,2250,monthly,2489,Entire apartment,3,,33.91395,35.58661,0.0,0.0,entire_home,2
10,"New, modern, secure and lively apartment",https://www.airbnb.com/rooms/20061377,2250,monthly,2500,Entire condominium,1,,33.875,35.552,1.0,1.0,entire_home,5
11,The Ultimate 1BD Water Front - Dbayeh,https://www.airbnb.com/rooms/42434943,2250,monthly,2510,Entire apartment,1,,33.93923,35.58926,0.0,0.0,entire_home,2
12,GREAT LOCATION/Entire Flat/Clean/Modern/Practical,https://www.airbnb.com/rooms/8333633,2250,monthly,2533,Entire apartment,7,,33.89496,35.53282,0.7,0.83,entire_home,4
13,Amazing very big studio in Mar Michael  - Gemayze,https://www.airbnb.com/rooms/27604437,2250,monthly,2522,Entire apartment,2,,33.89563,35.52389,0.0,0.0,entire_home,3
14,Ashrafieh nice location,https://www.airbnb.com/rooms/37646394,2250,monthly,2489,Entire apartment,3,,33.88678,35.51811,0.0,0.0,entire_home,4
15,a fully furnished appartment in Ashrafieh,https://www.airbnb.com/rooms/43549680,2250,monthly,2489,Entire apartment,6,,33.888,35.521,0.0,0.0,entire_home,6
16,المتن Apartment dekwaneh 8th floor,https://www.airbnb.com/rooms/28147026,2250,monthly,2489,Entire apartment,7,,33.88163,35.54715,0.0,0.0,entire_home,3
17,BSOUS HOME WITH A FASCINATING VIEW,https://www.airbnb.com/rooms/25041200,2250,monthly,2489,Entire house,3,,33.82123,35.58094,0.0,0.0,entire_home,4
18,"10 minutes from NDU university ,",https://www.airbnb.com/rooms/37054011,2250,monthly,2489,Entire apartment,5,,33.96504,35.61027,0.0,0.0,entire_home,6
19,Sea and mountain view cozy place,https://www.airbnb.com/rooms/40362942,2250,monthly,2489,Entire apartment,1,,33.86886,35.57167,0.75,0.86,entire_home,4
20,Beautiful apartment in beit meri,https://www.airbnb.com/rooms/6429392,2250,monthly,2489,Entire house,15,,33.85365,35.60436,1.0,1.0,entire_home,4
21,"Spacious, Beautiful view, Downtown location Badaro",https://www.airbnb.com/rooms/40627457,2250,monthly,2489,Entire apartment,1,,33.87752,35.51415,0.75,0.82,entire_home,4
22,"At the heart of the center,  family home",https://www.airbnb.com/rooms/19606704,2250,monthly,2489,Entire apartment,2,,33.87858,35.53713,0.0,0.0,entire_home,4
23,New and modern Zalka MEGApartment,https://www.airbnb.com/rooms/166697,2250,monthly,2544,Entire apartment,6,,33.90081,35.57302,0.6,0.75,entire_home,8
24,Spacious 4 Bdr Apartment in heart of Achrafieh,https://www.airbnb.com/rooms/34326856,2256,monthly,2551,Entire apartment,2,,33.88827,35.52452,0.85,0.9,entire_home,7
25,Diya3 b01 home sweet home,https://www.airbnb.com/rooms/41118582,2258,monthly,2542,Entire apartment,1,,33.84579,35.54702,0.43,0.9,entire_home,6
26,Jisr el Wati Studio,https://www.airbnb.com/rooms/39850249,2277,monthly,2307,Entire apartment,1,,33.88059,35.53378,0.0,0.0,entire_home,2
27,11th Floor seaview Antelias,https://www.airbnb.com/rooms/43503924,2280,monthly,2522,Entire apartment,1,,33.90904,35.58899,1.0,1.0,entire_home,4
28,Welcome home,https://www.airbnb.com/rooms/30543797,2295,monthly,2594,Entire apartment,2,,33.89328,35.5087,0.51,0.9,entire_home,4
29,Amazing Apt. In the heart of Hamra # 12,https://www.airbnb.com/rooms/6070408,2295,monthly,2572,Entire apartment,1,,33.895,35.481,0.0,0.85,entire_home,4
30,Incredible view top floor appartment,https://www.airbnb.com/rooms/17376960,2295,monthly,2566,Entire apartment,3,,33.96205,35.61201,0.85,0.95,entire_home,5
31,Lebanon- Raboue,https://www.airbnb.com/rooms/6785833,2295,monthly,2594,Entire apartment,1,,33.91762,35.61181,0.85,0.9,entire_home,5
32,Brummana/ Beit Mery Fresh Air,https://www.airbnb.com/rooms/32417777,2295,monthly,2539,Entire apartment,30,,33.87546,35.61448,0.9,0.95,entire_home,6
33,Luxurious 155m2 appart in Furn El Chebbak - Badaro,https://www.airbnb.com/rooms/31237459,2295,monthly,2539,Entire apartment,2,,33.86935,35.52628,0.51,0.79,entire_home,7
34,MarMika Too 3Bd,https://www.airbnb.com/rooms/14129880,2296,monthly,2606,Entire apartment,2,,33.89814,35.52563,0.85,0.9,entire_home,8
35,Fully Furnished Apartment for rent in Elyssar,https://www.airbnb.com/rooms/13197155,2310,monthly,2572,Entire apartment,4,,33.92681,35.63164,0.7,0.85,entire_home,6
36,Fully Furnished Apartment for rent in Elyssar,https://www.airbnb.com/rooms/22349706,2310,monthly,2572,Entire apartment,2,,33.92647,35.6319,0.7,0.85,entire_home,6
37,Cozy Family Apartment With A Great View of Beirut,https://www.airbnb.com/rooms/35224666,2310,monthly,2555,Entire apartment,7,,33.90315,35.58943,0.7,0.8,entire_home,5
38,LUX APARTMENT BEIRUT,https://www.airbnb.com/rooms/31141272,2337,monthly,2629,Entire apartment,2,,33.88679,35.52424,0.82,0.9,entire_home,2
39,Studio Terrace Achrafieh,https://www.airbnb.com/rooms/35476906,2340,monthly,2660,Entire apartment,2,,33.88563,35.53003,0.0,0.0,entire_home,4
40,Cozy Apartment in Beirut,https://www.airbnb.com/rooms/30720297,2340,monthly,2588,Entire apartment,4,,33.8576,35.49153,0.65,0.85,entire_home,6
41,Affordable 2BR Apartment in The Heart of Hamra,https://www.airbnb.com/rooms/16121508,2343,monthly,2636,Entire serviced apartment,1,,33.897,35.485,0.71,0.9,entire_home,4
42,Best Location / Entire Home 4 BD,https://www.airbnb.com/rooms/15546675,2376,monthly,2684,Entire apartment,1,,33.89418,35.5141,0.66,0.79365,entire_home,8
43,Modern Mar Michael Apartment with Port view,https://www.airbnb.com/rooms/22011864,2376,monthly,2650,Entire apartment,2,,33.89654,35.53386,0.8,0.95,entire_home,5
44,Apartment in Mar Mikhael Naher area,https://www.airbnb.com/rooms/2349546,2376,monthly,2661,Entire apartment,6,,33.89928,35.53101,0.66,0.86,entire_home,6
45,Spacious & modern apart-quiet area,https://www.airbnb.com/rooms/6897860,2376,monthly,2673,Entire apartment,2,,33.86401,35.58112,0.8,1.0,entire_home,4
46,★ 3-Bedroom Flat on Mar Mikhael Main Street,https://www.airbnb.com/rooms/34163486,2383,monthly,2668,Entire apartment,1,,33.896,35.524,0.7,0.85,entire_home,6
47,★ 3-Bedroom Bohemian Library Apt in Gemmayze,https://www.airbnb.com/rooms/38013430,2383,monthly,2668,Entire apartment,1,,33.895,35.52,0.7,0.85,entire_home,6
48,★ Urban 3-Bedroom Apartment in Mar Mikhael,https://www.airbnb.com/rooms/39198279,2383,monthly,2668,Entire apartment,1,,33.896,35.524,0.7,0.85,entire_home,6
49,Beirut Orchids Apartment,https://www.airbnb.com/rooms/7678496,2385,monthly,2721,Entire apartment,2,,33.88282,35.5072,0.75,1.0,entire_home,7
50,1 BD Antelias Sea View Apartment.,https://www.airbnb.com/rooms/41705070,2396,monthly,2650,Entire apartment,3,,33.91,35.583,0.0,0.0,entire_home,4
51,Achrafieh 2BD Apartment,https://www.airbnb.com/rooms/31373266,2400,monthly,2448,Entire apartment,7,,33.88106,35.52422,0.0,0.0,entire_home,4
52,"A luxury furnished Apt  in Beirut, 215 m2",https://www.airbnb.com/rooms/28862847,2400,monthly,2710,Entire apartment,2,,33.8501,35.49932,1.0,1.0,entire_home,6
53,Union marks loft 2,https://www.airbnb.com/rooms/38609466,2400,monthly,2677,Entire loft,1,,33.89114,35.53616,0.8,0.9,entire_home,3
54,Ain Al Mreisseh Apartment,https://www.airbnb.com/rooms/28234642,2400,monthly,2655,Entire apartment,15,,33.90151,35.4898,0.0,0.0,entire_home,4
55,Mar Mikhael Cozy appartement,https://www.airbnb.com/rooms/37639944,2400,monthly,2688,Entire apartment,1,,33.89776,35.5223,0.8,0.9,entire_home,4
56,Acapulco penthouse,https://www.airbnb.com/rooms/39558942,2400,monthly,2687,Entire apartment,1,,33.89662,35.57546,1.0,1.0,entire_home,4
57,charming in Zalka spacious & best located,https://www.airbnb.com/rooms/19497448,2400,monthly,2682,Entire apartment,3,,33.89989,35.57543,0.8,0.9,entire_home,6
58,Entire Apartment Spacious  Metn Lebanon w/ balcony,https://www.airbnb.com/rooms/43330107,2400,monthly,2655,Entire apartment,1,,33.92792,35.60141,0.4,0.9,entire_home,5
59,Beautiful Jeita Mountain Escape,https://www.airbnb.com/rooms/14148366,2400,monthly,2821,Entire apartment,30,,33.8895,35.49665,1.0,1.0,entire_home,4
60,5 minutes walking from Down town,https://www.airbnb.com/rooms/35500788,2400,monthly,2655,Entire apartment,5,,33.88029,35.49593,0.0,0.0,entire_home,4
61,Spacious high quality apartment with great views.,https://www.airbnb.com/rooms/33142801,2400,monthly,2682,Entire apartment,4,,33.89763,35.59609,1.0,1.0,entire_home,6
62,"luxury apartment for rent ,Bir Hassan",https://www.airbnb.com/rooms/16247585,2400,monthly,2765,Entire apartment,7,,33.85715,35.49115,1.0,1.0,entire_home,6
63,sweet in a calm forest in Broumana,https://www.airbnb.com/rooms/4135224,2400,monthly,2682,Entire apartment,3,,33.88612,35.64131,0.8,0.9,entire_home,6
64,Great 1 bedroom apartment on Sassine Square,https://www.airbnb.com/rooms/36127241,2400,monthly,2655,Entire apartment,5,,33.88564,35.51897,0.0,0.0,entire_home,2
65,Clemenceau Artist Apartment,https://www.airbnb.com/rooms/33960445,2400,monthly,2677,Entire apartment,3,,33.898,35.493,0.0,0.0,entire_home,4
66,Light filled Ashrafieh 2 bedroom,https://www.airbnb.com/rooms/25895008,2400,monthly,2699,Entire apartment,3,,33.89273,35.52475,0.8,0.9,entire_home,4
67,2 pieces magnifiques bien équipés,https://www.airbnb.com/rooms/42470411,2400,monthly,2655,Entire apartment,7,,33.85196,35.54774,1.0,0.9,entire_home,4
68,Furnished apartment for rent,https://www.airbnb.com/rooms/20031315,2400,monthly,2655,Entire house,7,,33.8359,35.53632,0.8,1.0,entire_home,6
69,Beirut & Jounieh - THE HAPPENING! Samaya Resort,https://www.airbnb.com/rooms/825758,2400,monthly,2655,Entire apartment,3,,33.97563,35.61205,1.0,1.0,entire_home,4
70,Near down town mountains and other cities,https://www.airbnb.com/rooms/34272433,2400,monthly,2655,Entire cabin,1,,33.96224,35.60145,0.04,0.15,entire_home,4
71,Cozy apartment,https://www.airbnb.com/rooms/33844092,2400,monthly,2655,Entire apartment,2,,33.89844,35.57925,0.0,0.0,entire_home,5
72,Broumana Apartment,https://www.airbnb.com/rooms/27207588,2400,monthly,2655,Entire apartment,4,,33.88527,35.63745,0.0,0.0,entire_home,5
