,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
0,Sea front Villa Dagi (Gorgona Complex),https://www.airbnb.com/rooms/35108024,8889,monthly,10055,Entire house,1,,34.975,33.912,0.0,0.0,entire_home,8
1,4 Bedroom Villa 2 Mins Walk from Sirena Bay,https://www.airbnb.com/rooms/21807812,8551,monthly,9750,Entire villa,7,,35.041,34.033,0.0,0.0,entire_home,8
2,Gorgona Seafront Villa 11,https://www.airbnb.com/rooms/22718503,8450,monthly,9750,Entire villa,3,,34.97365,33.90882,1.0,0.9,entire_home,7
3,VILLA CATALEYA > Fig Tree Bay Protaras Center,https://www.airbnb.com/rooms/31118729,8821,monthly,10042,Entire villa,5,,35.00695,34.05558,0.0,0.0,entire_home,8
4,Island Home Seaside Villa,https://www.airbnb.com/rooms/40802879,10498,monthly,11491,Entire villa,5,,35.055,34.008,0.89,0.0,entire_home,6
5,"Miria Suite, 100 m from sandy beach",https://www.airbnb.com/rooms/2974346,8686,monthly,9825,Entire villa,5,,35.00194,34.06249,1.0,1.0,entire_home,6
6,4 bedroom villa in Protaras,https://www.airbnb.com/rooms/39210982,9936,monthly,11239,Entire villa,5,,34.99805,34.06154,0.0,0.0,entire_home,8
7,Ocean Suites Luxury Apartment - B3-101,https://www.airbnb.com/rooms/26901532,8737,monthly,9883,Entire apartment,3,,34.996,34.069,1.0,1.0,entire_home,4
8,Sunrise 3 Bedroom Seaview Villa 4,https://www.airbnb.com/rooms/24327487,15885,monthly,17969,Entire villa,1,,35.04977,34.02329,0.0,0.0,entire_home,8
9,Aegean Villa - the best position in Protaras!,https://www.airbnb.com/rooms/4876020,15175,monthly,17446,Entire villa,1,,34.98969,34.06359,0.0,0.0,entire_home,11
10,Superb BEACH FRONT apart. -1st line in Fig Tree,https://www.airbnb.com/rooms/16222029,15209,monthly,17306,Entire apartment,7,,35.013,34.06,0.0,0.0,entire_home,5
11,Villa near blue flagged Nissi beach in Ayia Napa,https://www.airbnb.com/rooms/26152948,19908,monthly,22634,Entire villa,5,,34.99188,33.99669,0.0,0.0,entire_home,8
12,"Cozy 1BDR,3 min from nissi beach",https://www.airbnb.com/rooms/10739558,13519,monthly,14657,Entire apartment,3,,34.99044,33.95881,0.0,0.0,entire_home,4
13,"Villa with pool in Protaras City, Myrtiana Villa",https://www.airbnb.com/rooms/19087956,16806,monthly,19011,Entire house,1,,35.021,34.02,0.85,0.95,entire_home,9
14,Magnificent Villa Sea-Esta in Central Protaras!!,https://www.airbnb.com/rooms/14610444,10149,monthly,11607,Entire villa,5,,35.01498,34.0455,0.86,0.86,entire_home,11
15,Seafront Protaras Villa 8-5 bedroom villa,https://www.airbnb.com/rooms/40663612,17777,monthly,17777,Entire villa,5,,35.01363,34.05624,1.0,1.0,entire_home,14
16,Villa Lena,https://www.airbnb.com/rooms/17082020,8027,monthly,9080,Entire villa,7,,34.99757,34.06149,0.0,0.0,entire_home,8
17,Villa Anna,https://www.airbnb.com/rooms/40932654,14078,monthly,14078,Entire villa,1,,35.0003,34.04629,0.0,0.0,entire_home,8
18,Nissi View Family Villa,https://www.airbnb.com/rooms/42040849,8956,monthly,9710,Entire villa,7,,34.99542,33.97268,0.0,0.0,entire_home,6
19,"Coast Panorama, Sea View, 2 minutes to the beach",https://www.airbnb.com/rooms/13937946,11829,monthly,13381,Entire villa,5,,35.03869,34.03501,0.0,0.0,entire_home,8
20,Nissini Villa #4,https://www.airbnb.com/rooms/34769263,9227,monthly,10004,Entire villa,7,,34.98974,33.98371,0.0,0.0,entire_home,6
21,Rent Private Villa 503,https://www.airbnb.com/rooms/42011438,19582,monthly,19582,Entire villa,7,,35.05021,34.01486,0.0,0.0,entire_home,6
22,Villa Scarlet,https://www.airbnb.com/rooms/20488620,29945,monthly,33873,Entire villa,7,,35.04197,34.03244,0.0,0.0,entire_home,14
23,Cove 3 Bedroom Seaview Villa 1,https://www.airbnb.com/rooms/37101845,39644,monthly,44844,Entire villa,1,,34.97757,34.03732,0.0,0.0,entire_home,8
24,Ruidoso Seafront Luxury #4,https://www.airbnb.com/rooms/32628319,35589,monthly,40257,Entire villa,7,,34.97588,34.02966,0.0,0.0,entire_home,12
25,"Villa Costa 2 Ayia Napa - Nissi Beach Area, Luxury",https://www.airbnb.com/rooms/15842473,8855,monthly,9600,Entire villa,1,,34.994,33.975,0.0,0.0,entire_home,8
26,Ruidoso Seafront Luxury #2,https://www.airbnb.com/rooms/32628291,34034,monthly,38498,Entire villa,7,,34.97651,34.02991,0.0,0.0,entire_home,10
27,Blue Pelagos Villa,https://www.airbnb.com/rooms/42553101,8720,monthly,9454,Entire villa,1,,35.03119,34.0414,0.0,0.0,entire_home,6
28,VILLA LA PALMA,https://www.airbnb.com/rooms/32755462,10646,monthly,12043,Entire villa,5,,34.97596,34.06789,1.0,0.0,entire_home,10
29,Villa Penelope,https://www.airbnb.com/rooms/23404932,8956,monthly,10131,Entire villa,7,,35.00517,34.06044,0.0,0.0,entire_home,6
30,Elegance Beachfront Villa,https://www.airbnb.com/rooms/25537078,44613,monthly,50465,Entire villa,1,,34.97633,34.03147,0.0,0.0,entire_home,16
31,Glory Beachfront Villa,https://www.airbnb.com/rooms/25538231,44613,monthly,50465,Entire villa,1,,34.97422,34.03054,0.0,0.0,entire_home,14
32,Ruidoso Seafront Luxury #3,https://www.airbnb.com/rooms/32628292,35589,monthly,40257,Entire villa,7,,34.97563,34.03,0.0,0.0,entire_home,12
33,"Villa Perivoli, Modern 4BDR Villa with pool",https://www.airbnb.com/rooms/6082539,11964,monthly,13533,Entire villa,5,,35.01856,34.03238,1.0,1.0,entire_home,8
34,RENT your luxury PRIVATE VILLA 015 in Cyprus,https://www.airbnb.com/rooms/21300263,12414,monthly,12414,Entire villa,7,,35.03243,34.04119,0.0,0.0,entire_home,6
35,Villa Mare Lombardi,https://www.airbnb.com/rooms/26239496,20481,monthly,23168,Entire villa,7,,35.00135,34.06247,0.0,0.0,entire_home,10
36,Villa Aphrodite,https://www.airbnb.com/rooms/34390587,9472,monthly,10842,Entire villa,5,,34.99636,34.06167,0.95,0.0,entire_home,9
37,Serenity Seafront Villa,https://www.airbnb.com/rooms/42546359,22273,monthly,25195,Entire villa,1,,34.97229,33.90527,0.0,0.0,entire_home,10
38,Trident beach apt,https://www.airbnb.com/rooms/21334114,8111,monthly,9175,Entire apartment,4,,35.05128,34.02059,0.0,0.0,entire_home,4
39,Eponine-New Stylish 5BDR Seafront,https://www.airbnb.com/rooms/1770584,17575,monthly,19880,Entire villa,5,,35.04742,34.02929,0.0,0.0,entire_home,10
40,Extraordinary 3 B/R house with private pool!,https://www.airbnb.com/rooms/26568609,8111,monthly,9226,Entire house,2,,34.9909,34.06838,0.8,0.9,entire_home,6
41,Villa Cape Greco Protaras,https://www.airbnb.com/rooms/14502446,10545,monthly,12056,Entire villa,10,,34.993,34.073,0.8,0.9,entire_home,9
42,"Kalena, Fig Tree Bay, Sea View,center of Protaras",https://www.airbnb.com/rooms/1964006,13519,monthly,15292,Entire villa,5,,35.01075,34.06254,0.0,0.0,entire_home,8
43,4 Bedroom villa (Pink house),https://www.airbnb.com/rooms/24636706,8517,monthly,9762,Entire villa,7,,35.051,34.021,0.9,0.0,entire_home,8
44,"Skyros, 2 minute walk to the beach",https://www.airbnb.com/rooms/3948920,10139,monthly,11469,Entire villa,7,,35.03565,34.03676,0.0,0.0,entire_home,8
45,Protaras View*Sleeps 12*Large pool,https://www.airbnb.com/rooms/6666343,12505,monthly,14145,Entire villa,5,,35.02993,34.02663,0.0,0.0,entire_home,12
46,3 bedroom villa in Pernera,https://www.airbnb.com/rooms/33030159,10814,monthly,12233,Entire villa,7,,35.03186,34.0365,0.0,0.0,entire_home,7
47,Protaras Villa Ithaki Near The Beach,https://www.airbnb.com/rooms/42750081,11153,monthly,12616,Entire villa,1,,35.00352,34.06134,0.0,0.0,entire_home,8
48,Villa Suncity Boutique Seafront,https://www.airbnb.com/rooms/27884406,11153,monthly,12679,Entire villa,7,,34.979,33.93,0.0,0.0,entire_home,6
49,Sunrise Bay Villa #2,https://www.airbnb.com/rooms/22660704,10748,monthly,12158,Entire villa,7,,35.01298,34.05441,0.0,0.0,entire_home,8
50,Sea Pearl 3 Bedroom Seaview Villa 1,https://www.airbnb.com/rooms/28349045,27207,monthly,30776,Entire villa,1,,34.98005,34.02299,0.0,0.0,entire_home,8
51,Villa Bouboulina Cyprus,https://www.airbnb.com/rooms/42632283,10139,monthly,10992,Entire house,5,,34.98169,33.93246,0.0,0.0,entire_home,6
52,Villa Victoria,https://www.airbnb.com/rooms/27775850,9384,monthly,10678,Entire villa,4,,35.05386,34.00909,0.0,0.0,entire_home,6
53,,https://www.airbnb.com/rooms/41274274,8487,monthly,9600,Entire villa,7,,35.05384,34.01595,0.9,0.0,entire_home,8
54,"Villa Costa Ayia Napa - Nissi Beach Area, Luxury",https://www.airbnb.com/rooms/15699485,8855,monthly,9600,Entire villa,2,,34.994,33.975,0.0,0.0,entire_home,8
55,"R903 Sunset 6 Bedroom Villa with Garden view,Pool view & Sea view - Breakfast Included",https://www.airbnb.com/rooms/41347197,50189,monthly,56773,Entire villa,7,,34.97423,34.03103,0.0,0.0,entire_home,12
56,"Georgia, Large Pool, Large Garden, exquisite Villa",https://www.airbnb.com/rooms/16303216,11829,monthly,13381,Entire villa,5,,35.01974,34.02778,0.0,0.0,entire_home,10
57,Amazing BEACH FRONT VILLA in Protaras,https://www.airbnb.com/rooms/24565768,20279,monthly,23022,Entire house,2,,35.00125,34.06541,1.0,1.0,entire_home,7
58,"Sirina Waterfront, Sea view, 1 min to the beach",https://www.airbnb.com/rooms/34102555,9463,monthly,10704,Entire villa,5,,35.03949,34.03393,0.0,0.0,entire_home,8
59,Sunrise Bay Villa #4,https://www.airbnb.com/rooms/22660733,11525,monthly,13037,Entire villa,7,,35.01412,34.05648,0.0,0.0,entire_home,8
60,Villa Sam,https://www.airbnb.com/rooms/20488630,9734,monthly,11011,Entire villa,7,,34.99436,33.97557,0.0,0.0,entire_home,8
61,Villa Nausica,https://www.airbnb.com/rooms/23209787,19197,monthly,21715,Entire villa,7,,35.00974,34.06332,0.0,0.0,entire_home,8
62,Napa Sunlight Villa,https://www.airbnb.com/rooms/42632542,10748,monthly,12158,Entire bungalow,1,,34.98749,33.98574,0.0,0.0,entire_home,6
63,"Cyprus Villa Minutes from the Beach, Paralimni Villa 1319",https://www.airbnb.com/rooms/38896756,8213,monthly,8213,Entire villa,1,,35.03329,34.0397,0.0,0.0,entire_home,7
64,Nissi Crystal Villas,https://www.airbnb.com/rooms/24012376,11649,monthly,13177,Entire villa,6,,34.99126,33.96538,0.0,0.0,entire_home,8
65,Pernera 3 Bedroom Family Villa 2,https://www.airbnb.com/rooms/36244523,10241,monthly,11103,Entire villa,1,,35.02643,34.0399,0.0,0.0,entire_home,7
66,3 Bdr Villa in the Heart of Protaras,https://www.airbnb.com/rooms/17370955,8609,monthly,9738,Entire villa,7,,35.013,34.05,0.0,0.0,entire_home,8
67,"5 Star Villa for Rent in Cyprus, Protaras Villa 1309",https://www.airbnb.com/rooms/32686772,18859,monthly,18859,Entire villa,7,,35.00633,34.02656,0.0,0.0,entire_home,8
68,"Villa Jaidyn, Beautiful 4BDR Fig Tree Bay Villa",https://www.airbnb.com/rooms/23406128,13350,monthly,15101,Entire villa,5,,35.01165,34.05604,0.0,0.0,entire_home,8
69,Sea Soul Designer Villa - 100m to Beach!,https://www.airbnb.com/rooms/32801537,11863,monthly,12996,Entire house,3,,35.057,34.011,0.9,1.0,entire_home,6
70,"Protamare, Sea view Modern,2 min walk to the beach",https://www.airbnb.com/rooms/19925183,8450,monthly,9558,Entire villa,5,,35.04699,34.02881,0.0,0.0,entire_home,8
71,Protaras Villa Capri,https://www.airbnb.com/rooms/42213325,8517,monthly,9634,Entire house,7,,34.99822,34.06226,0.0,0.0,entire_home,8
72,The Amani Villa  |  Luxury high end property,https://www.airbnb.com/rooms/35050452,12467,monthly,14102,Entire villa,4,,35.02823,34.01426,0.0,1.0,entire_home,8
73,Villa Lydia,https://www.airbnb.com/rooms/40885576,10190,monthly,10190,Entire villa,7,,35.05397,34.01285,0.0,0.0,entire_home,6
74,Nissini Villa #8,https://www.airbnb.com/rooms/33410879,9227,monthly,10004,Entire villa,7,,34.99143,33.98414,0.0,0.0,entire_home,6
75,RENT your luxury PRIVATE VILLA 134 in Cyprus,https://www.airbnb.com/rooms/21300706,11133,monthly,11133,Entire villa,7,,35.05244,34.02099,0.0,0.0,entire_home,6
76,4 Bedroom Villa next to Konnos Bay,https://www.airbnb.com/rooms/13060846,14646,monthly,16567,Entire villa,7,,34.988,34.072,0.0,0.0,entire_home,9
77,Pernera 3 Bedroom Family Villa 1,https://www.airbnb.com/rooms/36129973,8787,monthly,9527,Entire villa,1,,35.02496,34.04129,0.0,0.0,entire_home,7
78,Ocean Suites Luxury Apartment - B2-101,https://www.airbnb.com/rooms/26893926,8737,monthly,9883,Entire apartment,4,,34.996,34.069,1.0,1.0,entire_home,4
79,Balinese,https://www.airbnb.com/rooms/25462986,11829,monthly,12825,Entire villa,7,,34.97943,33.93515,0.0,0.0,entire_home,8
80,Green Bay Villa #16,https://www.airbnb.com/rooms/31873294,9497,monthly,10743,Entire villa,7,,34.99691,34.06398,0.0,0.0,entire_home,8
81,GURU BOUTIQUE SUITES ROCK STAR HOUSE,https://www.airbnb.com/rooms/17289259,84494,monthly,91606,Room in boutique hotel,2,,34.97504,34.05427,0.0,0.0,entire_home,6
82,Protaras Tennis and Country Club,https://www.airbnb.com/rooms/23351410,9463,monthly,10704,Entire bed and breakfast,3,,35.0151,34.02045,0.0,0.0,entire_home,16
83,Protaras Tennis and Country Club entire,https://www.airbnb.com/rooms/26111675,10342,monthly,11699,Entire villa,3,,35.01213,34.02175,0.85,0.9,entire_home,16
84,GURU BOUTIQUE SUITES THAI & CAVO GRECO & NIRVANA,https://www.airbnb.com/rooms/17288580,11829,monthly,13381,Room in boutique hotel,2,,34.97371,34.0529,0.5,0.7,entire_home,2
85,"luxury sea front villa , protaras,paralimni",https://www.airbnb.com/rooms/14797073,15209,monthly,17357,Entire villa,6,,35.05935,34.00999,0.0,0.0,entire_home,10
86,LUXURIOUS PRIVATE VILLA  IN PROTARAS,https://www.airbnb.com/rooms/33126003,11829,monthly,13381,Entire villa,5,,35.03189,34.03948,1.0,0.0,entire_home,8
87,VILLA THALIA (N0. 9),https://www.airbnb.com/rooms/7815806,12336,monthly,13954,Entire villa,7,,35.01318,34.05526,1.0,1.0,entire_home,6
88,Villa Marianna near Nissi,https://www.airbnb.com/rooms/36688472,15885,monthly,17969,Entire villa,7,,34.99405,33.97154,0.0,0.0,entire_home,8
89,Lombardi Beach Villa,https://www.airbnb.com/rooms/23643577,18589,monthly,21027,Entire villa,6,,35.003,34.063,0.0,0.0,entire_home,9
90,Villa Anassa,https://www.airbnb.com/rooms/27775191,9384,monthly,10678,Entire villa,4,,35.05366,34.01628,0.0,0.0,entire_home,6
91,Casa di Katja luxury 3 bed villa,https://www.airbnb.com/rooms/6364766,10139,monthly,11469,Entire villa,7,,35.04761,34.02282,1.0,1.0,entire_home,6
92,Protaras Luxuary Sunny Beach Villa,https://www.airbnb.com/rooms/20865851,8066,monthly,8922,Entire villa,4,,35.0506,34.01664,1.0,1.0,entire_home,6
93,Aphrodite villa  5 min from Ayia Napa,https://www.airbnb.com/rooms/30922857,13350,monthly,15101,Entire villa,7,,34.97619,33.90447,0.0,0.0,entire_home,8
94,(A.L)2 Villa,https://www.airbnb.com/rooms/18393456,15209,monthly,17293,Entire villa,4,,35.00409,34.06348,0.9,0.0,entire_home,10
95,Villa Aphrodite,https://www.airbnb.com/rooms/27773509,9384,monthly,10678,Entire villa,4,,35.05565,34.00804,0.0,0.0,entire_home,6
96,Villa Nissi Crystal 5 min from Nissi Beach,https://www.airbnb.com/rooms/11915735,12336,monthly,13954,Entire villa,7,,34.99029,33.96525,0.0,0.0,entire_home,9
97,A True Beach House,https://www.airbnb.com/rooms/41512264,63573,monthly,72549,Entire villa,5,,35.03484,33.98682,1.0,0.0,entire_home,12
98,Villa Myra,https://www.airbnb.com/rooms/27774773,9384,monthly,10678,Entire villa,4,,35.05371,34.00902,0.0,0.0,entire_home,6
99,Villa Sofi in Ayia Napa near Nissi Beach,https://www.airbnb.com/rooms/13771821,11829,monthly,13470,Entire villa,7,,34.99058,33.97026,0.0,0.0,entire_home,8
100,VILLA AMBER - KALAMIES PERNERA 4 BEDROOM WITH PRIVATE POOL,https://www.airbnb.com/rooms/34557809,11491,monthly,12998,Entire villa,1,,35.03494,34.03655,0.0,0.0,entire_home,8
101,Ruidoso Seafront Luxury #1,https://www.airbnb.com/rooms/32628290,34034,monthly,38498,Entire villa,7,,34.9762,34.02936,0.0,0.0,entire_home,12
102,HouseOnTheBeach,https://www.airbnb.com/rooms/20314882,8450,monthly,9161,Entire apartment,3,,34.98828,33.98074,0.0,0.0,entire_home,6
103,Seafront Protaras Villa 10-5 bedroom villa&pool,https://www.airbnb.com/rooms/40664313,28277,monthly,28277,Entire villa,5,,35.014,34.055,1.0,1.0,entire_home,16
104,"Athina 8, 1 min walk to the Kalamies beach",https://www.airbnb.com/rooms/12416576,10308,monthly,11660,Entire villa,7,,35.03044,34.04171,0.0,0.0,entire_home,6
105,"Villa Willow Mandali (Central Protaras) - Beautiful Villa with a Large Private Pool, BBQ and Free WIFI",https://www.airbnb.com/rooms/24364278,8664,monthly,9800,Entire villa,3,,35.0237,34.04031,0.0,0.0,entire_home,6
106,Blue Sea Villa-New Reduced Price,https://www.airbnb.com/rooms/34052712,9125,monthly,10322,Entire villa,5,,35.00063,34.0482,0.9,0.0,entire_home,8
107,Sunrise 3 Bedroom Seaview Villa 6,https://www.airbnb.com/rooms/24327580,19366,monthly,21906,Entire villa,1,,35.04928,34.02204,0.0,0.0,entire_home,8
108,Seafront Protaras Sea View&Hot tub Apartment 1,https://www.airbnb.com/rooms/40685305,9734,monthly,9734,Entire serviced apartment,5,,35.01358,34.05322,1.0,1.0,entire_home,8
109,"Protaras Beachfront Villa Pietra, Sea View",https://www.airbnb.com/rooms/31963843,19039,monthly,21537,Entire villa,5,,35.05948,34.00986,0.0,0.0,entire_home,10
110,Sea Front Oceanus H3 (Agia Thekla) - Modern and Luxurious Sea Front Villa in Exclusive Development with Panoramic Views of the Mediterranean,https://www.airbnb.com/rooms/23777760,17140,monthly,19388,Entire villa,3,,34.97335,33.90326,0.0,0.0,entire_home,10
111,Abbot villa 4 bedroomed  uninterrupted sea veiws,https://www.airbnb.com/rooms/22540887,8450,monthly,9558,Entire villa,7,,35.0331,33.99423,1.0,1.0,entire_home,8
112,"Villa Olga , 2 min walk to Kalamies beach,Protaras",https://www.airbnb.com/rooms/35135222,9869,monthly,11291,Entire villa,7,,35.03536,34.03727,0.0,0.0,entire_home,8
113,Villa Maria,https://www.airbnb.com/rooms/40885543,8041,monthly,8041,Entire villa,7,,35.04652,34.02726,0.0,0.0,entire_home,6
114,Napa Gem Suites | 3 Bedroom Penthouse,https://www.airbnb.com/rooms/35116227,12167,monthly,13763,Entire apartment,1,,34.99,33.986,0.0,0.0,entire_home,8
115,Villa Alexandra⛱50 mtrs from beach⛱Near to Nissi,https://www.airbnb.com/rooms/19270263,9787,monthly,11071,Entire villa,2,,34.979,33.927,0.99,0.0,entire_home,10
116,MILLOS,https://www.airbnb.com/rooms/20726695,8450,monthly,9622,Entire house,4,,34.99319,34.06751,0.0,0.0,entire_home,5
117,Seafront Villa Nirvana,https://www.airbnb.com/rooms/34169278,10646,monthly,12043,Entire house,5,,34.9711,33.90376,0.7,0.95,entire_home,6
118,Ocean Suites Luxury Apartment - B3-001,https://www.airbnb.com/rooms/26901902,8737,monthly,9883,Entire apartment,4,,34.996,34.069,1.0,1.0,entire_home,4
119,RENT your luxury PRIVATE VILLA 167 in Cyprus,https://www.airbnb.com/rooms/21300782,11086,monthly,11086,Entire villa,7,,34.99238,34.06977,0.0,0.0,entire_home,6
