,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
148,ENTIRE APARTMENT! WIFI & TERRACE! F,https://www.airbnb.com/rooms/2747269,2199,monthly,2457,Entire apartment,2,,41.37589,2.12109,1.0,1.0,entire_home,3
149,"Típico piso del ensanche barcelonés.
Muy céntrico.",https://www.airbnb.com/rooms/6804031,2199,monthly,2531,Entire apartment,2,,41.38913,2.15804,0.55,0.8,entire_home,6
150,The Gaudi Suites II,https://www.airbnb.com/rooms/30316648,2199,monthly,2555,Entire apartment,5,,41.39608,2.16556,0.4,0.4,entire_home,2
151,Beach View & Perfect Location!,https://www.airbnb.com/rooms/1461491,2199,monthly,2432,Entire apartment,3,,41.38753,2.19692,0.44,0.86,entire_home,3
152,PUIGGARI - LONG TERM,https://www.airbnb.com/rooms/42935914,2199,monthly,2555,Entire apartment,30,,41.38042,2.13914,0.0,0.0,entire_home,4
153,Silent flat Gracia & Sagr. Familia,https://www.airbnb.com/rooms/979073,2199,monthly,2481,Entire apartment,1,,41.40272,2.16443,0.6,0.8,entire_home,4
154,ELEGANT LOFT in Gracia,https://www.airbnb.com/rooms/35487837,2199,monthly,2494,Entire apartment,2,,41.4061,2.16328,0.6,0.85,entire_home,2
0,Private Studio Steps From Subway Station in BCN Center,https://www.airbnb.com/rooms/39404484,2265,monthly,2265,Entire apartment,1,,41.38388,2.13003,1.0,1.0,entire_home,2
1,Three-Bedroom Apartment with Balcony,https://www.airbnb.com/rooms/18748074,2259,monthly,2292,Entire apartment,1,,41.404,2.172,0.6,0.75,entire_home,5
2,Three Bedroom Apartment with Balcony,https://www.airbnb.com/rooms/29474234,2259,monthly,2292,Entire apartment,1,,41.40374,2.17108,0.6,0.75,entire_home,5
3,Casa Milá - large one bedroom apt in Gracia,https://www.airbnb.com/rooms/5304931,2263,monthly,2346,Entire apartment,3,,41.403,2.16,0.7,0.9,entire_home,4
4,Breakfast with a view on Sagrada Familia,https://www.airbnb.com/rooms/7424555,2297,monthly,2364,Entire apartment,2,,41.40451,2.17812,0.9,1.0,entire_home,4
5,Barcelona - Plaza Lesseps,https://www.airbnb.com/rooms/13184021,2332,monthly,2365,Entire house,2,,41.40673,2.15226,1.0,1.0,entire_home,4
6,Olala Santiago Apartment | 16 min. Pl. España,https://www.airbnb.com/rooms/40124906,2346,monthly,2379,Entire apartment,1,,41.37235,2.1234,0.0,0.0,entire_home,4
7,Apartment SF Duplex 1 bedroom 2 pax - 300 meters from Sagrada Familia,https://www.airbnb.com/rooms/16823031,2301,monthly,2384,Entire apartment,3,,41.402,2.177,0.7,0.9,entire_home,2
8,ESTUDIO  MAIGNON   bonito y con fantastica Terraza,https://www.airbnb.com/rooms/21791772,2379,monthly,2423,Entire apartment,3,,41.4085,2.15212,0.85,0.93,entire_home,2
9,Stylish 1BD in Eixample,https://www.airbnb.com/rooms/42909526,2372,monthly,2427,Entire apartment,2,,41.38029,2.15979,0.9,1.0,entire_home,4
10,Studio with Catalan Design Near Sagrada Familia,https://www.airbnb.com/rooms/13009615,2383,monthly,2427,Entire apartment,2,,41.40222,2.16907,0.9,1.0,entire_home,4
11,Penthouse with terrace. 3 min from Metro Station,https://www.airbnb.com/rooms/11153210,2216,monthly,2451,Entire apartment,3,,41.371,2.101,0.81,0.9,entire_home,4
12,"Apt. Balcony View Sagrada Familia, Wifi, A/C",https://www.airbnb.com/rooms/23463004,2219,monthly,2455,Entire serviced apartment,1,,41.405,2.175,0.0,0.9,entire_home,4
13,Stylish Eixample fully renovated apartment,https://www.airbnb.com/rooms/38260091,2222,monthly,2458,Entire apartment,30,,41.38829,2.15762,0.46,1.0,entire_home,4
14,HUGE APARTMENT NEXT TO THE METRO OF CAN VIDALET,https://www.airbnb.com/rooms/21557530,2203,monthly,2461,Entire apartment,1,,41.37186,2.09984,0.0,0.85,entire_home,8
15,"Estudio para 3 personas, Camp Nou",https://www.airbnb.com/rooms/39502174,2224,monthly,2484,Entire apartment,1,,41.37708,2.12485,0.75,0.85,entire_home,3
16,"LUXURY APARTMENT NEXT METRO AIRPORT, A/C, E5",https://www.airbnb.com/rooms/23636779,2225,monthly,2492,Entire apartment,1,,41.37093,2.09926,0.7,0.9,entire_home,4
17,Design apartment close to sagrada familia_Flor,https://www.airbnb.com/rooms/40027850,2257,monthly,2497,Entire apartment,30,,41.40299,2.16755,0.88,0.91,entire_home,5
18,"20' from Barcelona, spacious,comod",https://www.airbnb.com/rooms/6074311,2259,monthly,2499,Entire apartment,3,,41.55429,2.09524,0.6,0.8,entire_home,5
19,Rambla Catalunya 3º,https://www.airbnb.com/rooms/22881665,2265,monthly,2509,Entire apartment,1,,41.38894,2.16517,0.0,0.0,entire_home,6
20,Rambla Catalunya 4º,https://www.airbnb.com/rooms/22860092,2265,monthly,2509,Entire apartment,1,,41.38911,2.16371,0.0,0.0,entire_home,6
21,Botanic,https://www.airbnb.com/rooms/34894428,2249,monthly,2512,Entire apartment,3,,41.56708,2.04014,0.9,0.95,entire_home,5
22,Cozy loft in old city center& harbour at the door,https://www.airbnb.com/rooms/32135099,2216,monthly,2513,Entire loft,30,,41.37973,2.1814,0.7,1.0,entire_home,2
23,"Apartamento P1 30min Sagrada Familia, 10 min playa",https://www.airbnb.com/rooms/35080538,2232,monthly,2518,Entire apartment,1,,41.43488,2.23538,0.5,0.8,entire_home,4
24,"Apartamento PB 30min Sagrada Familia, 10 min playa",https://www.airbnb.com/rooms/36213808,2232,monthly,2518,Entire apartment,3,,41.43258,2.23666,0.5,0.9,entire_home,4
25,Margherita's Central & Calm Flat,https://www.airbnb.com/rooms/42053743,2265,monthly,2530,Entire apartment,2,,41.55721,1.9972,0.85,0.95,entire_home,3
26,LOFT EN MIRASOL (HABITACIÓN  INDEPENDIENTE),https://www.airbnb.com/rooms/21063941,2232,monthly,2531,Entire guest suite,7,,41.467,2.055,0.9,0.95,entire_home,2
27,Big flat in Barcelona :),https://www.airbnb.com/rooms/39715446,2249,monthly,2536,Entire apartment,1,,41.37077,2.1222,0.9,0.95,entire_home,8
28,Central and charming apartment,https://www.airbnb.com/rooms/8303878,2216,monthly,2537,Entire apartment,2,,41.402,2.167,0.7,0.9,entire_home,6
29,Acogedor apartamento en Gracia,https://www.airbnb.com/rooms/698593,2239,monthly,2539,Entire apartment,1,,41.40122,2.15771,0.7,0.95,entire_home,4
30,Charming Apartment near Park Guell,https://www.airbnb.com/rooms/35397536,2221,monthly,2543,Entire apartment,30,,41.41194,2.15379,0.0,0.0,entire_home,3
31,공항 근처의 큰 아파트,https://www.airbnb.com/rooms/41123837,2261,monthly,2543,Entire apartment,1,,41.318,2.085,0.87,0.95,entire_home,8
32,Walk to Sagrada Familia from a comfy 3 bdr apt,https://www.airbnb.com/rooms/8769293,2299,monthly,2543,Entire apartment,6,,41.401,2.175,0.6,0.0,entire_home,6
33,Super apartment in COLLBLANC. BARCELONA,https://www.airbnb.com/rooms/13386885,2299,monthly,2543,Entire apartment,1,,41.37371,2.11548,0.0,0.0,entire_home,3
