,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
7,Muiderberg Spacious Family Home near Amsterdam,https://www.airbnb.com/rooms/19005469,3658,monthly,4121,Entire house,6,,52.32482,5.1186,0.9,1.0,entire_home,5
8,Lovely app. waterview Amsterdam!,https://www.airbnb.com/rooms/2919154,3659,monthly,4084,Entire apartment,2,,52.3475,4.86081,0.79,0.91,entire_home,2
9,"Amsterdam, Haarlem, beach (including free bikes )!",https://www.airbnb.com/rooms/38902848,3665,monthly,4116,Entire house,4,,52.35067,4.62975,0.75,0.9,entire_home,6
10,Beautiful new and cozy studio in Amsterdam,https://www.airbnb.com/rooms/12187238,3665,monthly,4085,Entire apartment,1,,52.33938,4.91968,1.0,0.9,entire_home,2
11,Luxe appartement in Amsterdam Centrum,https://www.airbnb.com/rooms/38562331,3665,monthly,4054,Entire apartment,2,,52.3443,4.90825,0.0,0.0,entire_home,2
12,"Cozy new apartment,near city center+FREE Parking",https://www.airbnb.com/rooms/17930905,3665,monthly,4103,Entire apartment,1,,52.07299,5.08896,1.0,1.0,entire_home,3
13,vintage VW hippiebus near amsterdam,https://www.airbnb.com/rooms/9387297,3665,monthly,4097,Camper/RV,7,,52.27405,4.97438,0.0,0.88,entire_home,4
14,Amsterdam historic center apartment Langestraat,https://www.airbnb.com/rooms/35810981,3665,monthly,4054,Entire apartment,2,,52.37968,4.89277,0.0,0.0,entire_home,2
15,Lovely 2 storey 1920's apartment,https://www.airbnb.com/rooms/2064402,3665,monthly,4116,Entire apartment,3,,52.35076,4.93586,1.0,0.91,entire_home,2
16,Kingstreet Cottage with private car park,https://www.airbnb.com/rooms/16307820,3665,monthly,4097,Entire house,2,,52.37286,4.53221,1.0,1.0,entire_home,2
17,Home away from home - A'dam South,https://www.airbnb.com/rooms/5453878,3665,monthly,4091,Entire apartment,3,,52.34463,4.86404,1.0,1.0,entire_home,2
18,Cozy rural guesthouse + garden 15 min a'dam center,https://www.airbnb.com/rooms/26351924,3665,monthly,4109,Entire guesthouse,2,,52.43372,4.99943,0.0,0.0,entire_home,2
19,Unique appartement Suites for 2 stunning location,https://www.airbnb.com/rooms/40632416,3665,monthly,4134,Entire apartment,6,,52.37489,4.90416,0.0,0.0,entire_home,2
20,Cozy caravan for rent on campsite Bakkum,https://www.airbnb.com/rooms/23198148,3665,monthly,4109,Campsite,2,,52.56084,4.63231,0.0,0.0,entire_home,6
21,Large apartment close to city centre,https://www.airbnb.com/rooms/31076890,3673,monthly,4077,Entire apartment,2,,52.38939,4.87917,0.45,0.8,entire_home,4
22,"Exclusive: The Hermitage Houseboat, City Center",https://www.airbnb.com/rooms/38745397,3674,monthly,4156,Houseboat,1,,52.36571,4.90348,0.45,0.68,entire_home,4
23,Romantic & cozy souterrain studio | City Centre,https://www.airbnb.com/rooms/16401807,3678,monthly,4124,Entire apartment,1,,52.37815,4.89139,1.0,1.0,entire_home,2
24,Stylish ¦ Comfortable ¦ Cosy  - Amsterdam,https://www.airbnb.com/rooms/35053015,3682,monthly,4109,Entire apartment,1,,52.35686,4.92302,0.85,0.9,entire_home,2
25,Beautiful Studio on ground floor in Westerpark,https://www.airbnb.com/rooms/29071896,3682,monthly,4128,Entire apartment,1,,52.38325,4.87421,0.85,0.9,entire_home,2
26,Sunny apartment with great views,https://www.airbnb.com/rooms/11669557,3698,monthly,4139,Entire apartment,2,,52.09606,5.12108,0.75,0.9,entire_home,2
27,Woning vlak bij centrum en strand!,https://www.airbnb.com/rooms/12357198,3698,monthly,4134,Entire apartment,5,,52.6178,4.62905,0.0,0.0,entire_home,6
28,"Romantic-private-Free parking, backyard",https://www.airbnb.com/rooms/16527093,3705,monthly,4135,Entire guest suite,1,,52.37441,4.79949,0.8,0.92,entire_home,3
29,Cutest place in Amsterdam WestSide,https://www.airbnb.com/rooms/27651212,3705,monthly,4178,Entire apartment,1,,52.38492,4.85338,0.8,0.9,entire_home,4
30,Amsterdam? en toch buiten in de natuur!,https://www.airbnb.com/rooms/35993265,3707,monthly,4254,Entire apartment,10,,52.44624,4.91215,0.85,0.0,entire_home,2
31,De Witte Olyphant River View Apartment,https://www.airbnb.com/rooms/549350,3709,monthly,4127,Entire apartment,2,,52.37968,4.63968,0.77,0.82,entire_home,2
32,The Vintage Harbour,https://www.airbnb.com/rooms/3189298,3718,monthly,4113,Entire apartment,3,,52.30922,5.04025,0.9,0.95,entire_home,2
33,Light & Comfortable apartment in central amsterdam,https://www.airbnb.com/rooms/17583208,3723,monthly,4174,Entire apartment,2,,52.38878,4.8812,0.75,0.8,entire_home,2
34,farmhouse close to amsterdam,https://www.airbnb.com/rooms/2306793,3731,monthly,4127,Entire house,4,,52.43435,4.95303,0.7,1.0,entire_home,6
35,Cozy 4 persons houseboat Monnickendam,https://www.airbnb.com/rooms/39385068,3731,monthly,4170,Houseboat,2,,52.46365,5.03764,0.7,0.85,entire_home,4
36,"Apartment with amazing view, City center of Almere",https://www.airbnb.com/rooms/16452647,3731,monthly,4176,Entire apartment,20,,52.36761,5.214,0.8,0.95,entire_home,4
37,Charming family-home in authentic Amsterdam-North,https://www.airbnb.com/rooms/35212473,3742,monthly,4201,Entire townhouse,5,,52.41171,4.88986,0.85,0.9,entire_home,4
38,Luxury old farmhouse near Amsterdam 2bedrooms,https://www.airbnb.com/rooms/6567953,3745,monthly,4205,Farm stay,3,,52.19896,4.75959,0.6,0.6,entire_home,5
39,Renovated 100% private studio & bathroom in center,https://www.airbnb.com/rooms/18570878,3748,monthly,4183,Entire apartment,2,,52.35688,4.90917,0.9,0.9,entire_home,2
40,Sea apartment with the most beautiful view,https://www.airbnb.com/rooms/43455370,3748,monthly,4146,Entire apartment,7,,52.37748,4.52789,0.5,0.9,entire_home,2
41,Studio at Amstel,https://www.airbnb.com/rooms/1620658,3748,monthly,4170,Entire apartment,2,,52.35065,4.91349,0.9,0.9,entire_home,2
42,Beautiful apartment with balcony and roof terrace,https://www.airbnb.com/rooms/28830788,3748,monthly,4208,Entire apartment,2,,52.35023,4.84653,0.75,1.0,entire_home,3
43,Stylish & luxurious apartment on perfect location,https://www.airbnb.com/rooms/29853712,3748,monthly,4208,Entire apartment,2,,52.34955,4.9131,0.9,0.95,entire_home,2
44,"Good spacious base for Amsterdam, beaches and more",https://www.airbnb.com/rooms/43029396,3748,monthly,4146,Entire house,3,,52.49834,4.75272,0.75,0.0,entire_home,5
45,"Splendid, Comfortable and cozy apartment",https://www.airbnb.com/rooms/43204937,3748,monthly,4146,Entire apartment,3,,52.10269,5.04347,0.9,0.95,entire_home,4
46,Historical house with modern facilities,https://www.airbnb.com/rooms/36007624,3749,monthly,4209,Entire townhouse,2,,52.29682,5.15999,0.9,0.95,entire_home,4
47,Amsterdam Westerpark spacious luxurious apartment,https://www.airbnb.com/rooms/19201866,3755,monthly,4216,Entire apartment,2,,52.38506,4.87855,0.75,0.9,entire_home,5
48,Kamer met eigen keuken en badkamer,https://www.airbnb.com/rooms/36501489,3759,monthly,4207,Entire condominium,2,,52.42017,4.90372,0.0,0.9,entire_home,4
49,"Ground floor 4P Canalsuites | Museum, Pijp, Centre",https://www.airbnb.com/rooms/18513283,3765,monthly,4232,Entire apartment,1,,52.35508,4.88759,1.0,1.0,entire_home,4
50,"1 Bedroom Apartment for 2 persons in the heart of Amsterdam, close to Centraal Station",https://www.airbnb.com/rooms/30166652,3776,monthly,4177,Room in aparthotel,1,,52.3724,4.90932,0.0,0.0,entire_home,2
51,"Artist's canal view home, Zen style",https://www.airbnb.com/rooms/1370038,3776,monthly,4300,Entire apartment,1,,52.34626,4.8581,1.0,0.68,entire_home,7
52,Anila's quite light townhouse,https://www.airbnb.com/rooms/39669557,3785,monthly,4242,Entire townhouse,2,,52.35944,4.82418,0.8,0.9,entire_home,2
53,Beautiful studio by canal in central Amsterdam,https://www.airbnb.com/rooms/37455085,3785,monthly,4236,Entire condominium,2,,52.37035,4.86537,0.8,0.95,entire_home,2
54,Guesthouse Greenfields 10 pers. near Amsterdam.,https://www.airbnb.com/rooms/23145710,3798,monthly,4300,Entire guest suite,3,,52.49264,4.87006,0.95,1.0,entire_home,10
0,,https://www.airbnb.com/rooms/21614040,3998,monthly,4423,Entire apartment,2,,52.38981,4.87771,0.8,0.85,entire_home,2
1,,https://www.airbnb.com/rooms/5265034,3965,monthly,4429,Entire apartment,2,,52.3725,4.85602,0.85,0.9,entire_home,3
2,,https://www.airbnb.com/rooms/23536033,3832,monthly,4263,Entire chalet,2,,52.25822,4.94841,0.0,0.0,entire_home,4
3,,https://www.airbnb.com/rooms/14271251,3998,monthly,4423,Entire apartment,2,,52.41516,4.89443,0.0,0.0,entire_home,2
4,,https://www.airbnb.com/rooms/38486013,3998,monthly,4423,Entire apartment,3,,52.39365,4.93937,0.0,0.0,entire_home,2
5,,https://www.airbnb.com/rooms/23003049,3865,monthly,4331,Entire apartment,1,,52.3595,4.86197,0.8,0.0,entire_home,4
6,,https://www.airbnb.com/rooms/43003143,3981,monthly,4490,Entire apartment,1,,52.37809,4.87386,0.0,0.0,entire_home,2
7,,https://www.airbnb.com/rooms/42801297,3998,monthly,4423,Entire apartment,1,,52.36827,4.88162,0.6,0.8,entire_home,2
8,,https://www.airbnb.com/rooms/39333210,3873,monthly,4284,Entire house,1,,52.44109,4.87365,0.9,0.95,entire_home,4
9,,https://www.airbnb.com/rooms/39883362,3998,monthly,4484,Entire townhouse,2,,52.22757,5.17641,0.8,0.95,entire_home,4
10,,https://www.airbnb.com/rooms/28851818,3998,monthly,4435,Entire apartment,1,,52.35441,4.89043,0.0,0.0,entire_home,2
11,,https://www.airbnb.com/rooms/35565404,3972,monthly,4504,Entire apartment,3,,52.36462,4.89626,0.91,0.96,entire_home,3
12,,https://www.airbnb.com/rooms/17844692,3940,monthly,4407,Entire apartment,1,,52.36977,4.87329,0.81,0.88,entire_home,2
13,,https://www.airbnb.com/rooms/40055910,3998,monthly,4471,Entire apartment,2,,52.38525,4.87147,0.8,0.9,entire_home,3
14,,https://www.airbnb.com/rooms/15367641,3998,monthly,4453,Entire apartment,2,,52.36467,4.94177,1.0,1.0,entire_home,2
15,,https://www.airbnb.com/rooms/33353502,3998,monthly,4490,Entire apartment,7,,52.09076,5.12261,1.0,1.0,entire_home,2
16,,https://www.airbnb.com/rooms/33979955,3925,monthly,4428,Entire loft,2,,52.15639,4.49958,0.0,0.0,entire_home,4
17,,https://www.airbnb.com/rooms/13768611,3823,monthly,4278,Entire loft,6,,52.10037,5.11307,0.85,0.9,entire_home,3
18,,https://www.airbnb.com/rooms/16969822,3945,monthly,4364,Entire apartment,4,,52.39091,4.87628,0.8,0.9,entire_home,2
19,,https://www.airbnb.com/rooms/42555648,3998,monthly,4471,Lighthouse,3,,52.23335,5.16833,0.0,0.0,entire_home,3
20,,https://www.airbnb.com/rooms/39956529,3998,monthly,4478,Entire apartment,2,,52.35985,4.85765,0.0,0.0,entire_home,2
21,,https://www.airbnb.com/rooms/37874372,3965,monthly,4441,Entire apartment,14,,52.37364,4.90719,0.85,0.0,entire_home,1
22,,https://www.airbnb.com/rooms/32775139,3998,monthly,4478,Entire house,2,,52.0894,5.10802,0.0,0.0,entire_home,2
23,,https://www.airbnb.com/rooms/38615265,3965,monthly,4448,Entire apartment,2,,52.35393,4.89874,0.7,0.8,entire_home,2
24,,https://www.airbnb.com/rooms/18906299,3998,monthly,4471,Entire apartment,2,,52.362,4.867,0.0,0.0,entire_home,2
25,,https://www.airbnb.com/rooms/667305,3874,monthly,4285,Entire apartment,5,,52.42037,4.8947,0.8,0.9,entire_home,2
26,,https://www.airbnb.com/rooms/8215255,3898,monthly,4343,Entire apartment,3,,52.35477,4.85478,0.65,0.85,entire_home,3
27,,https://www.airbnb.com/rooms/37993576,3985,monthly,4457,Entire house,1,,52.09542,5.09433,0.92,0.97,entire_home,4
28,,https://www.airbnb.com/rooms/4012289,3838,monthly,4276,Entire apartment,3,,52.33401,4.88587,0.72,1.0,entire_home,2
29,,https://www.airbnb.com/rooms/41635384,3998,monthly,4478,Entire guesthouse,1,,52.37914,4.54554,1.0,0.9,entire_home,2
30,,https://www.airbnb.com/rooms/42117582,3998,monthly,4423,Entire apartment,28,,52.33629,4.87597,1.0,1.0,entire_home,6
31,,https://www.airbnb.com/rooms/4600892,3998,monthly,4423,Entire apartment,3,,52.35891,4.8794,0.0,0.0,entire_home,2
32,,https://www.airbnb.com/rooms/37951469,3918,monthly,4396,Houseboat,1,,52.10619,5.04803,0.8,0.9,entire_home,2
33,,https://www.airbnb.com/rooms/37092632,3832,monthly,4282,Entire cottage,2,,52.52661,4.7115,0.0,0.0,entire_home,5
34,,https://www.airbnb.com/rooms/27199295,3832,monthly,4288,Entire apartment,2,,52.36598,4.85066,0.0,0.0,entire_home,2
35,,https://www.airbnb.com/rooms/10122850,3998,monthly,4447,Entire apartment,2,,52.36727,4.94376,0.0,0.0,entire_home,4
36,,https://www.airbnb.com/rooms/3584383,3932,monthly,4424,Entire guesthouse,1,,52.25696,4.91563,0.62,0.94,entire_home,6
37,,https://www.airbnb.com/rooms/3583322,3998,monthly,4471,Entire apartment,2,,52.3574,4.90868,1.0,1.0,entire_home,4
38,,https://www.airbnb.com/rooms/27475373,3832,monthly,4270,Entire apartment,6,,52.34848,4.86324,0.0,0.0,entire_home,2
39,,https://www.airbnb.com/rooms/28768981,3830,monthly,3830,Entire apartment,1,,52.31591,4.87231,0.0,0.0,entire_home,3
40,,https://www.airbnb.com/rooms/31098628,3829,monthly,4266,Entire apartment,3,,52.35342,4.89665,0.68,1.0,entire_home,2
41,,https://www.airbnb.com/rooms/32234666,3949,monthly,3949,Entire apartment,1,,52.36573,4.90962,1.0,1.0,entire_home,2
42,,https://www.airbnb.com/rooms/26985641,3885,monthly,4353,Entire apartment,3,,52.36947,4.87744,0.58,0.75,entire_home,2
43,,https://www.airbnb.com/rooms/24256874,3998,monthly,4459,Houseboat,1,,52.36794,4.90076,0.5,0.9,entire_home,4
44,,https://www.airbnb.com/rooms/38932703,3998,monthly,4423,Entire apartment,2,,52.36215,4.85054,0.6,0.9,entire_home,4
45,,https://www.airbnb.com/rooms/26054166,3995,monthly,4468,Entire apartment,2,,52.37177,4.87141,0.55,0.9,entire_home,2
46,,https://www.airbnb.com/rooms/15653533,3956,monthly,4431,Entire apartment,3,,52.38193,4.88878,0.0,0.95,entire_home,2
47,,https://www.airbnb.com/rooms/16525186,3998,monthly,4533,Entire apartment,7,,52.381,4.891,0.6,1.0,entire_home,4
48,,https://www.airbnb.com/rooms/3024920,3832,monthly,4239,Entire apartment,1,,52.12859,4.80704,1.0,1.0,entire_home,4
49,,https://www.airbnb.com/rooms/1715371,3948,monthly,4429,Entire house,7,,52.43133,5.03542,0.79,0.0,entire_home,6
50,,https://www.airbnb.com/rooms/3926792,3858,monthly,4311,Entire place,7,,52.563,4.63202,0.9,1.0,entire_home,4
51,,https://www.airbnb.com/rooms/32304562,3823,monthly,4229,Entire house,20,,52.09211,5.06958,0.85,0.9,entire_home,4
52,,https://www.airbnb.com/rooms/3529676,3998,monthly,4453,Entire apartment,1,,52.36367,4.87968,0.0,0.0,entire_home,2
53,,https://www.airbnb.com/rooms/34407550,3965,monthly,4405,Entire apartment,2,,52.22043,5.17524,0.0,0.0,entire_home,2
54,,https://www.airbnb.com/rooms/13704648,3832,monthly,4263,Entire townhouse,2,,52.08489,5.12235,0.0,0.0,entire_home,2
55,,https://www.airbnb.com/rooms/28912365,3998,monthly,4466,Entire apartment,1,,52.3905,4.63157,0.0,0.0,entire_home,2
56,,https://www.airbnb.com/rooms/37670603,3998,monthly,4459,Entire apartment,1,,52.32278,4.65452,0.0,0.0,entire_home,2
57,,https://www.airbnb.com/rooms/33670289,3954,monthly,4386,Entire house,1,,52.30103,4.60683,0.0,0.0,entire_home,4
58,,https://www.airbnb.com/rooms/1809158,3832,monthly,4239,Entire bed and breakfast,2,,52.35164,4.85755,1.0,1.0,entire_home,2
59,,https://www.airbnb.com/rooms/34533613,3890,monthly,4303,Entire apartment,2,,52.35481,4.89849,1.0,0.79,entire_home,2
0,,https://www.airbnb.com/rooms/38697044,4178,monthly,4658,Entire apartment,2,,52.36201,4.93638,0.9,0.95,entire_home,2
1,,https://www.airbnb.com/rooms/7088896,4198,monthly,4699,Entire apartment,30,,52.38933,4.87529,0.9,0.9,entire_home,2
2,,https://www.airbnb.com/rooms/23889179,4050,monthly,4523,Island,2,,52.28646,4.78723,0.85,0.0,entire_home,3
3,,https://www.airbnb.com/rooms/17457335,4040,monthly,4518,Entire apartment,4,,52.3687,4.86718,0.75,1.0,entire_home,2
4,,https://www.airbnb.com/rooms/23431802,4165,monthly,4644,Entire apartment,2,,52.36703,4.85264,0.0,0.0,entire_home,2
5,,https://www.airbnb.com/rooms/13984892,4165,monthly,4669,Entire apartment,1,,52.35293,4.91436,0.0,0.0,entire_home,2
6,,https://www.airbnb.com/rooms/5513968,4165,monthly,4638,Entire apartment,2,,52.36985,4.86486,0.0,0.0,entire_home,2
7,,https://www.airbnb.com/rooms/37736930,4073,monthly,4567,Entire apartment,4,,52.3589,4.86235,0.75,0.9,entire_home,3
8,,https://www.airbnb.com/rooms/17783566,4092,monthly,4588,Entire apartment,7,,52.34198,4.91955,0.9,1.0,entire_home,2
9,,https://www.airbnb.com/rooms/16000095,4048,monthly,4527,Entire apartment,6,,52.3503,4.84646,0.0,0.9,entire_home,2
10,,https://www.airbnb.com/rooms/38118172,4083,monthly,4517,Entire apartment,7,,52.38754,4.83636,0.95,0.0,entire_home,2
11,,https://www.airbnb.com/rooms/38618765,4094,monthly,4584,Entire apartment,2,,52.38206,4.88752,0.0,0.0,entire_home,2
12,,https://www.airbnb.com/rooms/2478086,4198,monthly,4668,Entire apartment,3,,52.37871,4.92794,0.75,0.95,entire_home,2
13,,https://www.airbnb.com/rooms/1320438,4123,monthly,4647,Entire condominium,7,,52.381,4.886,0.99,1.0,entire_home,2
14,,https://www.airbnb.com/rooms/1955126,4176,monthly,4681,Entire apartment,4,,52.36169,4.91116,0.8,0.95,entire_home,2
15,,https://www.airbnb.com/rooms/37008679,4000,monthly,4461,Entire apartment,1,,52.35374,4.90329,1.0,1.0,entire_home,2
16,,https://www.airbnb.com/rooms/11111669,4167,monthly,4640,Entire apartment,1,,52.227,5.174,0.95,1.0,entire_home,4
17,,https://www.airbnb.com/rooms/43401105,4165,monthly,4607,Entire apartment,1,,52.37446,4.53128,0.0,0.0,entire_home,2
18,,https://www.airbnb.com/rooms/43586686,4165,monthly,4607,Entire apartment,2,,52.34722,5.21582,0.0,1.0,entire_home,2
19,,https://www.airbnb.com/rooms/26584573,4165,monthly,4638,Entire house,2,,52.09166,5.09595,0.0,0.0,entire_home,3
20,,https://www.airbnb.com/rooms/5136123,4043,monthly,4497,Tiny house,2,,52.649,5.123,0.0,0.0,entire_home,10
21,,https://www.airbnb.com/rooms/28619343,4165,monthly,4607,Entire house,2,,52.64706,5.0641,0.0,0.0,entire_home,3
22,,https://www.airbnb.com/rooms/30690717,4165,monthly,4644,Entire house,4,,52.08329,5.1339,0.0,0.0,entire_home,2
23,,https://www.airbnb.com/rooms/3729804,4048,monthly,4509,Entire apartment,2,,52.34817,4.8606,0.9,0.95,entire_home,2
24,,https://www.airbnb.com/rooms/42018892,4108,monthly,4587,Entire house,2,,52.63041,4.75882,0.9,1.0,entire_home,5
25,,https://www.airbnb.com/rooms/13308969,4058,monthly,4563,Entire apartment,2,,52.18561,4.46759,0.9,0.95,entire_home,4
26,,https://www.airbnb.com/rooms/6194642,4011,monthly,4473,Entire apartment,3,,52.15946,4.49125,0.86,0.86,entire_home,2
27,,https://www.airbnb.com/rooms/42514801,4168,monthly,4611,Entire apartment,4,,52.36187,4.94445,0.9,1.0,entire_home,2
28,,https://www.airbnb.com/rooms/25925257,4098,monthly,4595,Entire loft,3,,52.30654,5.04252,0.6,0.9,entire_home,4
29,,https://www.airbnb.com/rooms/17261144,4119,monthly,4643,Entire apartment,2,,52.16313,4.49277,0.0,0.0,entire_home,4
30,,https://www.airbnb.com/rooms/17956428,4165,monthly,4792,Entire house,7,,52.3,5.239,0.0,0.0,entire_home,4
31,,https://www.airbnb.com/rooms/7861455,4168,monthly,4659,Entire apartment,2,,52.36811,4.86684,0.9,0.0,entire_home,2
32,,https://www.airbnb.com/rooms/17376661,4058,monthly,4674,Entire chalet,1,,52.43067,4.70853,0.8,0.82,entire_home,4
33,,https://www.airbnb.com/rooms/31790295,4007,monthly,4506,Entire house,7,,52.246,5.23676,0.65,0.95,entire_home,5
34,,https://www.airbnb.com/rooms/42164070,4169,monthly,4612,Entire apartment,3,,52.37405,4.52836,0.0,0.0,entire_home,3
35,,https://www.airbnb.com/rooms/33308203,4165,monthly,4663,Entire apartment,3,,52.33805,4.78719,1.0,0.9,entire_home,4
36,,https://www.airbnb.com/rooms/43002570,4157,monthly,4685,Entire apartment,2,,52.36695,4.88463,0.0,0.0,entire_home,2
37,,https://www.airbnb.com/rooms/33902566,4176,monthly,4681,Entire house,30,,52.472,4.834,0.8,0.9,entire_home,4
38,,https://www.airbnb.com/rooms/38591607,4081,monthly,4514,Entire house,1,,52.37662,4.88049,0.7,0.79,entire_home,2
39,,https://www.airbnb.com/rooms/27740660,4198,monthly,4706,Entire apartment,3,,52.376,4.878,0.0,0.0,entire_home,4
40,,https://www.airbnb.com/rooms/29351101,4031,monthly,4502,Entire house,3,,52.3103,5.03817,0.0,0.0,entire_home,2
41,,https://www.airbnb.com/rooms/3260866,4098,monthly,4582,Entire apartment,2,,52.36104,4.79118,0.5,0.85,entire_home,4
42,,https://www.airbnb.com/rooms/28827671,4022,monthly,4449,Room in aparthotel,1,,52.39439,4.87711,0.95,0.0,entire_home,2
43,,https://www.airbnb.com/rooms/6057672,4165,monthly,4656,Entire apartment,3,,52.3776,4.85276,1.0,1.0,entire_home,3
44,,https://www.airbnb.com/rooms/10197779,4165,monthly,4644,Entire apartment,2,,52.37104,4.85837,1.0,0.95,entire_home,2
45,,https://www.airbnb.com/rooms/700797,4023,monthly,4493,Entire apartment,7,,52.36207,4.87483,0.69,0.9,entire_home,4
46,,https://www.airbnb.com/rooms/21001196,4006,monthly,4493,Entire apartment,1,,52.37262,4.87652,0.75,0.9,entire_home,3
0,,https://www.airbnb.com/rooms/5518684,4248,monthly,4699,Entire apartment,1,,52.162,4.487,0.75,0.88,entire_home,4
1,,https://www.airbnb.com/rooms/2769812,4287,monthly,4816,Entire apartment,2,,52.09177,5.11551,1.0,1.0,entire_home,4
2,,https://www.airbnb.com/rooms/12328178,4331,monthly,4827,Entire house,2,,52.39163,4.90897,0.65,0.7,entire_home,4
3,,https://www.airbnb.com/rooms/42275116,4337,monthly,4872,Entire house,2,,52.39797,4.63205,0.0,0.0,entire_home,4
4,,https://www.airbnb.com/rooms/3709017,4298,monthly,4754,Entire apartment,4,,52.37794,4.63108,1.0,1.0,entire_home,2
5,,https://www.airbnb.com/rooms/35930352,4369,monthly,4956,Entire bungalow,4,,52.2799,4.49859,0.88,0.0,entire_home,4
6,,https://www.airbnb.com/rooms/9855210,4210,monthly,4719,Entire house,2,,52.42881,4.99924,0.0,0.95,entire_home,4
7,,https://www.airbnb.com/rooms/23701033,4210,monthly,4706,Entire townhouse,3,,52.07497,5.131,0.85,0.85,entire_home,4
8,,https://www.airbnb.com/rooms/18260009,4398,monthly,4908,Entire apartment,3,,52.37428,4.87282,0.0,0.0,entire_home,2
9,,https://www.airbnb.com/rooms/26921501,4353,monthly,4902,Entire apartment,2,,52.38078,4.85572,0.0,0.0,entire_home,4
10,,https://www.airbnb.com/rooms/4656443,4331,monthly,4853,Entire apartment,4,,52.34851,4.84736,1.0,1.0,entire_home,2
11,,https://www.airbnb.com/rooms/2104859,4273,monthly,4775,Entire apartment,3,,52.35479,4.88882,0.75,0.85,entire_home,2
12,,https://www.airbnb.com/rooms/39637887,4296,monthly,4800,Tiny house,2,,52.20568,5.09847,0.75,0.85,entire_home,3
13,,https://www.airbnb.com/rooms/19176947,4324,monthly,4783,Entire apartment,2,,52.42978,4.91458,0.85,0.9,entire_home,6
14,,https://www.airbnb.com/rooms/34803797,4229,monthly,4726,Entire apartment,2,,52.37365,4.92273,0.7,0.85,entire_home,3
15,,https://www.airbnb.com/rooms/36168763,4265,monthly,4718,Entire house,7,,52.29452,5.23883,0.0,0.0,entire_home,4
16,,https://www.airbnb.com/rooms/4884167,4390,monthly,4856,Entire apartment,1,,52.29757,5.16448,0.85,0.83,entire_home,4
17,,https://www.airbnb.com/rooms/6723279,4228,monthly,4732,Entire house,7,,52.14973,4.48205,0.0,0.94,entire_home,4
18,,https://www.airbnb.com/rooms/33844248,4298,monthly,4754,Entire house,7,,52.2062,5.08628,0.6,0.85,entire_home,4
19,,https://www.airbnb.com/rooms/17971438,4331,monthly,4822,Entire townhouse,2,,52.09906,5.10709,1.0,1.0,entire_home,3
20,,https://www.airbnb.com/rooms/16445458,4248,monthly,4761,Entire house,1,,52.36343,4.82734,0.0,0.85,entire_home,4
21,,https://www.airbnb.com/rooms/36093152,4331,monthly,4822,Entire house,2,,52.14924,4.48826,1.0,0.95,entire_home,2
22,,https://www.airbnb.com/rooms/42642185,4248,monthly,4791,Entire apartment,3,,52.36597,4.64662,0.51,0.79,entire_home,4
23,,https://www.airbnb.com/rooms/21495164,4331,monthly,4865,Entire apartment,5,,52.3867,4.63729,0.0,0.0,entire_home,2
24,,https://www.airbnb.com/rooms/37672398,4331,monthly,4791,Entire house,4,,52.39136,4.63337,0.0,0.0,entire_home,4
25,,https://www.airbnb.com/rooms/40866980,4248,monthly,4742,Entire apartment,2,,52.37684,4.81305,0.85,0.92,entire_home,4
26,,https://www.airbnb.com/rooms/15215983,4331,monthly,4791,Boat,2,,52.3722,4.90687,0.0,0.0,entire_home,2
27,,https://www.airbnb.com/rooms/14971056,4331,monthly,4791,Boat,2,,52.37397,4.9066,1.0,1.0,entire_home,2
28,,https://www.airbnb.com/rooms/37709905,4256,monthly,4770,Entire apartment,2,,52.36137,4.85774,0.73,0.73,entire_home,3
29,,https://www.airbnb.com/rooms/32234486,4365,monthly,4365,Entire apartment,1,,52.36424,4.91103,1.0,1.0,entire_home,2
30,,https://www.airbnb.com/rooms/43003077,4315,monthly,4859,Entire apartment,2,,52.36632,4.88407,0.0,0.0,entire_home,2
31,,https://www.airbnb.com/rooms/14039431,4331,monthly,4815,Boat,2,,52.37035,4.90959,0.0,0.0,entire_home,2
32,,https://www.airbnb.com/rooms/18171150,4398,monthly,4865,Boat,2,,52.36877,4.92908,1.0,1.0,entire_home,2
33,,https://www.airbnb.com/rooms/3902070,4200,monthly,4732,Entire apartment,3,,52.35542,4.90281,0.61,1.0,entire_home,2
34,,https://www.airbnb.com/rooms/34959089,4398,monthly,4927,Entire apartment,4,,52.35908,4.91249,0.8,0.85,entire_home,2
35,,https://www.airbnb.com/rooms/41284714,4373,monthly,4893,Entire serviced apartment,4,,52.27111,4.97408,0.75,0.9,entire_home,4
36,,https://www.airbnb.com/rooms/7254978,4211,monthly,4720,Entire apartment,2,,52.35363,4.88971,0.79,0.8,entire_home,3
37,,https://www.airbnb.com/rooms/17950286,4331,monthly,4846,Entire apartment,1,,52.35182,4.90465,1.0,1.0,entire_home,4
38,,https://www.airbnb.com/rooms/32337426,4252,monthly,4778,Entire apartment,2,,52.37665,4.89196,0.0,0.0,entire_home,4
39,,https://www.airbnb.com/rooms/3836848,4251,monthly,4734,Entire apartment,1,,52.31507,4.85333,0.8,0.9,entire_home,2
40,,https://www.airbnb.com/rooms/2575458,4397,monthly,4895,Entire apartment,2,,52.37443,4.86866,0.0,0.91,entire_home,2
