,venue,lat,lon,address,category
215,Curso de ComerJapones,41.39244112638952,2.1782970428466797,"Passeig de Sant Joan, 13",Japanese Restaurant
216,peugeot,41.391990661621094,2.1787376403808594,,Gas Station
217,Jutjat Social 15,41.39094404078439,2.177460193634033,"Rda. Sant Pere, 41, 5a Planta",Government Building
218,Degustabox,41.39166954183223,2.17737628638725,Bailen 7,Office
219,Schwarzkopf,41.39083589759109,2.1769827537364725,"Girona, 2",Salon / Barbershop
220,Nuroa,41.391397,2.177971,,Professional & Other Places
221,O'que Faltaba Frankfurt,41.392091,2.176822,,Spanish Restaurant
222,Parlane,41.391913,2.176942,,Miscellaneous Shop
223,Dinamic Models,41.391243,2.176814,"Calle Girona, 4",Office
224,Fred Cold Brew,41.39245722389684,2.1784257888793945,"Pg. de Sant Joan, 13",Coffee Shop
225,jutjat social num 6,41.390825670409995,2.177525061821789,,Building
226,"Ali Bei, 29",41.39220513637236,2.17812306765823,Barcelona,Residential Building (Apartment / Condo)
227,LexDir,41.392551,2.176527,,Tech Startup
228,Lovingsports,41.391999063428806,2.1768339800936007,Ausias-March 46,Tech Startup
229,Motos Layetana,41.391989,2.178217,,Automotive Shop
230,Departamento viejo,41.392202,2.17693,,Housing Development
231,Migoa,41.39153885644613,2.177331918353423,Bailen 7,Office
232,julian lopez,41.391622,2.177478,11 Calle de Bailèn,Fabric Shop
233,O' Gràcia!,41.39103023587059,2.178086573535193,Plaça de la Revolució de Setembre de 1868,French Restaurant
234,Col•legi de Procuradors de Barcelona,41.392277,2.178163,"Ali Bei, 29",Office
235,SIT matters,41.39189092912676,2.176267684917104,"Aussias marc, 39 3",Coworking Space
236,Fundació Salut i Comunitat,41.39169258789654,2.1783828735351562,"Carrer d'Alí Bei, 25, 3er, Barcelona, España",Office
237,Booking Horizon SL,41.39252102784051,2.1763195339318284,"Carrer de Bailén, 17-27",Office
238,Juzgados,41.39082486666667,2.177611,,College Administrative Building
239,25a Sessió Web amb Dídac Lee,41.391479,2.176694,"Ausiàs Marc, 40",Government Building
240,Ouishare Drinks,41.391683,2.177051,,Meeting Room
241,Jutjat Social 14 Barcelona,41.391713,2.178261,"Girona, 2",Courthouse
242,Jutjats Socials N 41,41.390932,2.177439,Ronda De Sant Pere 41,Courthouse
243,Dreadful Productions,41.39269868602842,2.177385091781616,"Carrer Ausiàs Marc 49, Planta 2a Despatx 9.",Office
244,Negroni,41.382951678277855,2.1654096163500918,"Joaquín Costa, 46",Cocktail Bar
245,The Dog Is Hot,41.38287422546419,2.165437337916738,"C. Joaquín Costa, 47",Hot Dog Joint
246,Surma Super Alimentacion,41.382868,2.165414,Joaquín Costa 46,Market
247,The Paella Club,41.38214,2.1691651,Carrer Dr Dou #5,Cooking School
248,Awami,41.382128,2.1662,,Fruit & Vegetable Store
249,La Cobra,41.382946,2.1652904,,Bar
250,La Rosa De Foc,41.38249277689781,2.1655526112943355,"Calle de Joaquín Costa, 34, 08001 Barcelona",Bookstore
251,La premsa d'aquell dia,41.38280202816308,2.165604829788208,"C/ Joaquín Costa, 44",Antique Shop
252,Fribaus’s Fried Chicken,41.382698,2.165506,,Fried Chicken Joint
253,Doña Rosa,41.38270525060419,2.1663933127156136,,Bar
254,Piscis,41.382674835523055,2.1656290230310997,joaquin costa 39,Bar
255,La Parra,41.38304403402289,2.165241907165434,"Joaquim Costa, 48",Mediterranean Restaurant
256,Casa Almirall,41.3823712,2.1659171000000015,"Carrer Juaquín Costa, 33",Bar
257,Hostal Gat Raval,41.382843,2.16591,"joaquin costa, 44 2nd floor",Hostel
258,Muns raval,41.38229,2.166031,Ferlandina 37,Empanada Restaurant
259,Mailuna,41.3832549663679,2.164720766518532,Valldonzella,Tea Room
260,Discos Paradiso,41.38222323239239,2.165922262785513,"C. Ferlandina, 39",Record Shop
261,Plaça de Joan Coromines,41.383431395998166,2.165998372273317,,Dog Run
262,C3bar,41.38324615763314,2.1661838212054674,"C. de Montalegre, 5",Coffee Shop
263,Granja Gavà,41.38253732923287,2.165845519478942,"C. de Joaquín Costa, 37",Wine Bar
264,La Rubia,41.382515,2.1663733,Calle Ferlandina 29,Spanish Restaurant
265,Lukumas,41.383561789245526,2.16513561259261,"C. de Valldonzella, 36",Donut Shop
266,Rulo,41.383210402188574,2.165117181420581,Joaquim Costa 52,Salon / Barbershop
267,Montserat,41.38254267482667,2.1662819039568935,,Scenic Lookout
268,Two schmucks,41.383135550814266,2.1651895076858816,Joaquin Costa 52,Cocktail Bar
269,La Bomba,41.382623,2.164578,Carrer de Lleó 23,Bar
270,Pizzería Pepe,41.383612,2.165282,Carrer Valldonzella 36,Pizza Place
271,Kisma,41.382947,2.165408,,Health Food Store
272,Amigo Doner Kebab,41.38326420688903,2.1650899889038193,Joaquim Costa 54 Bajo,Falafel Restaurant
273,Betty Ford's,41.38333131009048,2.1650227904319763,"C. Joaquín Costa, 52",Cocktail Bar
274,Piscis Copas,41.382635,2.165676,,Cocktail Bar
275,Facultat de Comunicació Blanquerna,41.38339613502748,2.1659198717259094,"C. Valldonzella, 23",University
276,Pepe Pizza,41.38365494050201,2.1653656604971547,"C. Valldonzella, 16",Pizza Place
277,The green farmer,41.38314415005334,2.164821624755859,,Farmers Market
278,Inusual project,41.38256857860809,2.1653233663912417,C. Paloma 5,Performing Arts Venue
279,Myramar Restaurant,41.38297342241852,2.1644749870879214,Valdonzella,Asian Restaurant
280,365 Café,41.382352,2.166054,"Carrer de Ferlandina, 12",Café
281,bocatas de sultan,41.38317791600327,2.1650344368492807,"carrer de joaquim costa, 56",Turkish Restaurant
282,CactusCat,41.383169,2.164678,,Vegetarian / Vegan Restaurant
283,"Mural ""Todos Juntos Podemos Parar El SIDA"" (Keith Haring)",41.382826064888896,2.1676109742746354,,Street Art
284,Les Topettes,41.38249817869644,2.1660563977263756,Joaquin Costa 33,Cosmetics Shop
285,MACBA Cafè Chichalimoná,41.382798003188945,2.166398763656616,"Plaça dels Àngels, 1",Café
286,BJ 100,41.38249930275017,2.1659273278055946,"C. de Joaquín Costa, 36",Spanish Restaurant
287,Mosque Madani,41.382496,2.165245,"Carrer de la Paloma, 9",Mosque
288,Bodega Berlanga,41.382651951735994,2.165693039831818,Joaquín Costa 39,Bar
289,Hotel Acta BCN 40,41.382722167288726,2.165966160764313,"Joaquín Costa, 40",Hotel
290,Omicron,41.38275279386759,2.1655094298626376,Joaquín Costa 44,School
291,Plaça Joan Coromines,41.38340539507758,2.1659472671097366,,Plaza
292,Carrer del Tigre,41.382717109599966,2.164713544211823,,Residential Building (Apartment / Condo)
293,Las Muns,41.382367,2.166041,,Empanada Restaurant
294,SonarComplex,41.383482,2.165931,,Music Venue
295,Mon Llibre,41.383298148870765,2.1658980642398955,,General Entertainment
296,Off Vintage Barcelona,41.383363,2.16506,,Thrift / Vintage Store
297,Ca L´Estevet,41.38346985743691,2.1650872136031216,"Valldonzella, 46",Spanish Restaurant
298,Rufus,41.382537063921305,2.1662531158645333,,Board Shop
299,Pizzería Original,41.383013194442526,2.165255115732177,"C. Joaquín Costa, 47",Pizza Place
300,Beirut 37,41.382524183619,2.16574414373099,Joaquim Costa 37,Bar
301,Manchester,41.38342816658941,2.165034308458903,"C. Valldonzella, 40",Dive Bar
302,Ca l'Estevet,41.383305333923765,2.1648630523434838,"C. Valldonzella, 46",Mediterranean Restaurant
303,Hostal Gat Raval,41.38284592773445,2.1657589231511416,Joaquin Costa 44,Hostel
304,the farmers,41.382816872758276,2.1649720644018333,Valldonzella 39,Deli / Bodega
305,Bagana,41.38246536254883,2.1663200855255127,"Ferlandina, 35",Jewelry Store
306,"2 Carre de Tigre,  Barcelona, Spain",41.38296,2.16508,,Residential Building (Apartment / Condo)
307,Gordon Eats & Beats,41.38242824803344,2.1661327580117176,,Burger Joint
308,penthouse barca,41.383182,2.165074,,Residential Building (Apartment / Condo)
309,MyRentalHost (Raval 1),41.382720947265625,2.1647214889526367,Tigre 14,Bed & Breakfast
310,Duplycopy,41.38335,2.165124,Valldonzella 27,Paper / Office Supplies Store
311,quasbart dress & gallery,41.383509,2.165223,25 Carrer de Valldonzella,Clothing Store
